,116,119,120,127,128,137,143,144,146,147,150,151,152,153,157,160,161,164,167,168,173,174,195,2000,2001,2002,2003,2004,2005,2006,2008,2009,2010,2012,2017,2021,2022,2023,212,216,217,218,223,224,225,228,229,232,233,236,237,238,239,241,242,243,244,245,247,248,249,250,251,252,253,254,257,258,259,260,261,262,263,264,265,266,267,268,270,271,274,275,276,278,279,280,281,282,284,285,289,290,291,293,294,295,296,297,298,300,3002,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,334,335,336,337,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,372,373,375,376,377,379,380,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,414,415,416,417,418,419,420,421,422,423,426,427,428,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533,534,536,537,538,539,540,545,546,72,79,82,83
116,32,0,0,4,5,2,0,0,2,7,4,8,2,10,1,5,12,10,3,65,1,0,4,0,0,1,9,3,0,2,1,0,3,1,0,14,12,1,63,0,0,0,6,1,4,3,3,0,0,3,5,12,0,0,0,0,0,0,14,0,1,1,3,4,0,7,5,0,0,0,0,0,2,0,3,0,4,4,0,0,1,0,1,0,0,7,1,0,9,14,0,6,0,14,2,1,1,4,0,7,6,3,0,3,2,3,0,0,0,0,0,0,4,0,7,0,1,1,40,6,0,0,0,4,0,11,4,4,0,2,0,1,0,31,9,9,2,1,0,0,7,0,0,10,20,5,10,0,2,0,3,0,0,2,0,4,15,3,0,1,4,2,0,0,0,0,7,8,0,0,7,0,1,4,21,17,5,0,0,0,0,65,0,0,0,0,1,3,0,0,0,1,0,1,0,27,0,12,33,1,0,0,0,2,1,3,0,2,3,1,0,0,0,0,4,1,15,2,1,2,0,3,8,24,93,0,0,9,11,1,2,36,0,23,1,54,15,14,8,17,34,2,0,0,8,17,110,1,8,75,29,0,2,29,0,1,2,11,0,11,1,12,6,4,50,4,6,3,0,20,4,8,5,12,6,10,43,37,11,5,0,72,2,36,30,6,10,4,0,0,29,8,11,5,1,51,1,7,19,11,10,5,0,26,6,62,0,207,0,55,0,5,2,5,5,5,0,7,0,10,1,6,22,1,0,24,3,13,5,1,0,0
119,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,0,0,0,0,0,0,0,0,0,1,1,11,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,4,0,0,0,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
120,1,0,5,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,11,0,0,0,0,5,0,3,3,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,1,0,0,0,0,0,0,10,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,9,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,5,8,2,0,0,0,1,3,3,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,19,2,6,0,1,0,0,1,0,0,2,0,0,0,1,0,1,1,4,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,1,0,0,1,0,0,0,0,0,0,6
127,29,0,0,35,20,0,0,1,2,15,4,18,3,12,1,0,17,8,0,16,0,2,7,0,0,0,2,23,0,3,2,1,15,0,0,2,0,0,23,0,0,0,9,5,8,4,14,1,0,5,3,12,0,0,0,0,0,0,11,2,1,2,22,10,0,8,2,0,1,0,0,0,5,1,6,0,0,3,0,0,0,0,2,0,0,26,1,0,74,9,0,1,0,14,26,0,1,3,0,5,15,0,5,18,4,1,1,5,1,6,1,1,9,0,6,2,0,2,9,14,0,0,0,14,0,6,8,32,22,16,3,0,0,11,16,11,0,0,0,0,2,0,0,39,41,13,23,0,0,0,0,0,0,7,1,13,11,1,3,1,1,3,0,0,0,0,58,29,0,1,51,1,18,6,21,25,7,0,1,5,4,6,0,0,0,0,3,3,0,0,0,0,0,0,2,12,13,23,25,2,0,2,0,5,1,2,0,8,1,6,0,0,0,0,3,1,48,2,3,1,0,14,3,5,26,0,0,9,11,3,0,8,0,1,8,20,10,10,0,3,21,2,1,0,4,7,22,0,3,22,15,0,3,7,1,0,2,18,0,2,3,2,13,2,2,10,1,3,0,9,12,1,3,14,7,4,7,11,8,2,0,16,2,14,20,1,1,2,1,0,8,3,2,1,3,38,2,6,4,6,18,4,2,14,1,11,0,65,1,3,1,3,4,1,5,3,0,1,1,1,1,3,12,0,0,6,6,2,8,9,1,0
128,12,0,0,18,45,1,1,0,23,18,10,77,9,0,2,4,17,7,2,47,1,13,3,0,0,2,10,5,0,0,3,0,50,0,0,1,1,0,6,1,0,0,5,0,8,2,56,0,0,8,8,16,0,0,1,0,1,0,21,8,6,8,36,1,1,27,30,0,0,4,0,0,9,3,16,1,4,17,0,3,1,0,6,0,0,8,6,0,24,21,0,0,2,47,31,4,5,4,0,46,8,0,7,20,9,1,5,6,1,16,0,5,25,0,6,0,0,3,3,3,3,1,0,28,1,6,13,18,13,17,5,0,3,5,15,6,2,0,6,2,3,0,0,46,23,35,13,6,4,2,3,4,0,30,12,20,33,1,2,6,2,1,0,0,0,0,40,18,0,0,17,7,6,8,18,28,12,0,0,4,6,2,0,0,1,1,6,12,1,0,0,0,0,7,30,8,19,19,22,2,0,0,0,13,0,3,0,2,5,11,0,0,0,0,3,5,33,3,14,1,0,11,14,2,44,1,0,13,37,0,2,20,0,20,9,3,8,2,0,0,8,3,1,0,2,7,20,0,6,10,6,1,21,18,1,1,0,5,7,5,14,13,4,8,2,10,0,4,1,8,28,0,3,4,1,5,6,5,15,2,1,12,1,9,10,5,4,2,0,2,4,7,4,2,2,6,1,6,2,8,12,6,2,16,1,11,1,5,0,3,3,2,3,2,1,0,0,9,7,2,0,3,1,0,3,13,4,18,8,12,1,0
137,1,0,0,0,1,14,0,0,1,1,1,0,0,9,0,12,0,12,6,3,13,2,1,0,0,1,1,0,0,7,0,0,0,0,9,2,7,14,1,0,0,0,1,0,1,10,2,0,0,3,3,1,0,0,0,0,0,0,1,0,1,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,4,15,0,2,0,0,12,0,2,1,0,0,5,0,0,0,0,0,0,0,12,0,0,0,0,0,1,1,0,0,0,0,2,95,0,0,0,0,1,0,6,5,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,12,0,0,0,0,0,1,31,0,0,5,0,0,0,0,9,0,0,0,0,1,0,0,10,0,1,0,0,16,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,2,3,1,2,2,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,8,12,1,0,1,0,0,2,0,1,4,0,0,1,2,8,16,2,0,9,0,0,3,3,21,14,0,2,1,2,35,2,1,0,6,2,2,23,8,0,0,11,5,0,1,6,0,10,6,10,45,4,25,18,0,0,1,23,6,3,3,23,4,9,2,35,5,3,3,3,6,5,32,6,12,0,4,3,4,11,7,6,20,5,5,11,3,2,2,6,12,23,3,19,6,4,2,0,9,6,9,18,0,0,0,4,0,2,7,11,0,10,4,3,3,0,0,0
143,4,0,0,1,1,0,13,0,0,0,0,3,0,0,35,0,2,0,0,0,0,0,1,27,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,2,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,2,0,0,0,0,0,0,1,7,2,4,0,0,1,0,0,0,0,0,1,0,0,0,6,1,0,1,0,3,2,0,26,0,0,0,0,0,0,0,0,7,0,0,1,5,0,0,0,0,0,0,1,3,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,1,0,1,4,3,0,0,13,3,0,28,0,0,0,0,0,0,0,32,7,0,1,0,0,4,13,0,2,1,3,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,2,0,0,0,0,0,1,6
144,1,1,0,0,0,0,0,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,1,2,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4,1,2,0,1,1,0,0,0,2,0,0,2,1,1,2,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,5,1,0,0,0,2,0,1,2,0,0,0,5,0,20,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,13,0,0,0,0,1,0,0,0,0,0,0,3
146,5,0,0,12,9,0,0,2,12,20,1,13,0,0,1,0,7,0,0,7,0,0,9,3,0,0,0,6,0,0,1,5,13,0,0,0,1,0,4,0,0,0,1,12,7,0,3,0,1,0,0,5,0,0,0,0,0,1,7,32,17,0,4,1,0,3,16,0,1,5,0,0,1,5,4,0,0,8,0,0,0,0,7,0,0,0,3,0,6,2,1,0,0,4,0,3,4,0,0,1,30,0,1,2,6,0,5,8,6,8,0,3,3,0,1,0,5,1,0,10,26,0,0,3,0,0,0,30,9,42,7,0,0,1,0,2,0,0,6,0,0,0,0,0,3,20,17,1,0,1,0,0,2,13,0,0,6,9,4,2,0,12,0,0,0,0,7,4,0,0,6,7,8,0,1,3,0,0,0,28,22,0,0,0,0,0,1,0,0,0,0,1,0,1,1,7,2,10,7,0,0,0,0,0,0,0,0,2,0,11,1,0,0,0,0,1,20,3,5,0,0,0,2,1,3,0,0,1,0,0,0,0,0,4,0,0,2,0,0,1,1,0,0,0,0,0,3,0,2,2,5,0,0,1,0,1,0,3,0,0,2,0,1,1,1,1,0,0,0,0,3,0,0,2,0,0,0,2,3,0,0,1,2,3,1,1,0,0,0,3,1,3,1,0,0,5,0,0,1,1,1,0,0,0,0,0,0,4,0,3,0,0,1,0,1,0,0,3,0,1,2,0,1,0,0,2,0,0,2,26,2,0
