,116,119,120,127,128,137,143,144,146,147,150,151,152,153,157,160,161,164,167,168,173,174,195,2000,2001,2002,2003,2004,2005,2006,2008,2009,2010,2012,2017,2021,2022,2023,212,216,217,218,223,224,225,228,229,232,233,236,237,238,239,241,242,243,244,245,247,248,249,250,251,252,253,254,257,258,259,260,261,262,263,264,265,266,267,268,270,274,275,276,278,279,280,281,282,284,285,289,290,291,293,294,295,296,297,298,300,3002,301,302,303,304,3041,3042,3043,3044,3046,3047,3048,3049,305,3050,3052,3053,3054,3055,3056,3057,3058,3059,306,3060,3061,3062,3063,3064,3065,3066,3067,3068,3069,307,3070,3071,3072,3073,3074,3075,3076,3077,3079,308,3080,3081,3082,3083,3084,3085,3086,3087,3088,309,3090,3091,3092,3093,3094,3095,3097,3098,310,3101,3102,3103,3104,3105,3106,3107,3108,3109,311,3110,3111,3112,3113,3114,3115,3117,3118,3119,312,3120,3121,3123,3124,3125,3126,3127,3128,3129,313,3130,3132,3133,3134,3135,3136,3137,3139,314,3140,3141,3142,3144,3145,3146,3147,3148,3149,315,3150,3156,3158,3159,316,3160,3163,3164,3165,3166,3167,3169,317,3170,3172,3175,3176,3177,3178,3179,318,3180,3181,3182,319,320,321,322,3221,3222,3223,3224,3226,323,3230,3231,3232,324,325,326,327,328,329,330,331,332,334,335,336,337,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,372,373,375,376,377,379,380,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,405,406,408,409,410,411,412,414,415,416,417,418,419,420,421,422,423,426,427,428,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,453,454,455,456,457,458,459,460,461,462,463,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533,534,536,537,539,540,545,546,72,79,82,83
116,96,0,0,39,15,0,0,0,5,19,3,21,5,12,1,8,14,3,9,123,3,21,9,0,0,0,19,14,0,4,14,0,9,1,3,42,0,0,150,0,0,0,22,5,12,3,11,0,1,12,14,26,0,0,1,0,0,0,25,4,1,20,16,18,32,8,6,0,1,1,0,0,6,0,11,2,11,7,2,0,0,6,0,2,42,6,1,35,42,0,0,4,54,14,3,0,18,0,15,32,5,4,12,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,19,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,3,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1,0,0,1,0,1,1,3,5,2,0,2,3,2,3,1,0,1,2,0,0,3,3,1,3,0,3,4,1,3,2,7,4,8,0,40,0,0,0,7,4,0,0,0,0,1,18,0,0,1,0,0,0,50,13,20,11,16,8,0,1,57,7,19,0,1,0,1,0,0,0,45,40,52,12,3,1,4,5,0,0,6,5,30,50,10,1,3,9,6,0,0,0,1,39,13,0,0,37,4,21,9,51,43,25,1,3,4,2,95,4,0,0,0,2,6,0,0,0,0,1,0,5,65,14,42,0,2,0,15,1,4,1,4,0,10,1,0,0,0,6,12,57,14,5,2,0,18,19,51,144,0,0,8,15,5,8,48,0,59,10,93,42,24,7,27,65,0,2,1,25,54,280,0,32,160,75,16,52,1,32,6,44,1,18,6,24,46,12,101,41,25,8,0,23,17,6,46,29,11,42,74,35,30,7,10,120,9,98,84,12,14,3,2,0,86,33,40,23,16,106,9,12,51,17,46,24,0,24,4,128,19,524,1,155,11,12,34,17,4,36,8,4,2,18,0,8,46,2,23,25,19,30,12,0,0
119,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0,15,1,0,24,2,2,0,0,0,0,0,0,0,0,0,2,0,0,16,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,5,0,0,0,13,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,2,0,0,5,2,0,0,0,0,1,0,1,3,0,0,0,0,0,2,0,0,0,0,30,1,0,1,0,3,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
120,0,0,10,19,2,0,2,2,1,0,0,1,0,0,1,0,2,0,0,3,0,0,0,1,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,19,4,0,0,0,0,8,5,1,7,2,2,0,0,0,0,1,2,0,0,0,6,0,0,2,0,0,1,0,0,0,0,2,21,14,0,0,0,0,0,3,0,0,0,0,0,2,3,0,2,0,1,1,0,0,0,0,0,0,0,3,0,1,0,2,4,0,0,1,3,1,1,0,0,2,0,0,1,0,1,1,3,0,0,0,5,0,3,1,3,0,0,3,0,0,0,1,0,1,2,1,1,0,0,0,8,1,0,1,0,3,2,0,0,0,1,6,3,1,2,4,0,2,0,2,0,0,1,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,18,0,0,0,0,0,8,0,0,2,8,0,0,0,0,0,0,0,8,1,0,4,0,0,0,0,0,11,5,0,0,0,0,0,1,1,1,0,7,16,9,0,0,0,1,6,0,1,0,0,1,1,0,11,0,11,3,0,1,1,1,6,1,1,1,4,8,2,6,0,0,1,1,0,4,1,2,0,0,2,4,3,11,0,6,1,5,0,0,0,0,0,1,6,0,1,1,0,1,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,0,4,0,1,0,9,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,5,1,1,0,0,0,2,0,0,0,0,0,0,19
127,89,0,0,142,37,2,1,0,23,43,1,65,22,9,1,3,31,2,6,72,23,6,18,4,0,1,2,56,0,0,31,1,29,5,1,19,1,11,75,0,1,0,36,3,52,5,29,0,0,26,26,58,1,0,0,0,0,0,32,18,29,31,63,37,49,42,24,1,6,8,6,1,19,11,12,2,3,19,4,1,0,48,1,7,74,4,1,171,36,0,0,0,68,75,0,3,24,0,21,82,9,2,56,27,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,2,7,0,0,0,1,0,2,0,2,0,29,0,1,1,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,1,3,0,3,1,0,0,0,6,0,2,3,8,24,1,4,1,3,2,0,8,7,2,3,5,2,3,8,0,38,0,0,1,6,9,0,0,0,1,6,86,0,23,0,0,0,0,4,21,146,84,90,18,0,1,56,24,61,10,0,1,3,0,0,0,76,115,64,47,2,5,5,8,0,0,23,9,15,38,1,22,5,6,43,0,0,1,0,172,94,0,0,102,24,16,10,71,85,69,3,4,11,6,20,2,1,1,4,2,3,0,0,0,2,0,0,15,71,32,125,0,2,0,29,1,2,1,8,0,32,1,0,0,6,6,7,145,3,19,3,0,22,7,19,65,1,0,13,13,2,1,37,0,21,24,70,24,15,8,10,69,0,2,2,10,46,80,0,24,82,43,13,18,13,9,16,50,7,15,20,17,44,11,33,19,20,14,1,33,40,3,7,18,12,12,18,26,13,4,3,86,14,70,33,2,18,5,3,3,28,29,18,6,49,53,5,13,11,9,90,13,1,16,6,67,0,184,8,44,7,54,9,3,9,22,27,11,5,6,6,4,26,1,3,23,9,31,36,3,0
128,54,0,0,59,73,1,0,0,23,45,9,142,16,4,2,1,20,0,3,68,1,1,36,1,0,5,11,8,0,6,35,2,17,4,2,4,5,0,25,0,1,0,12,10,30,2,29,0,0,22,23,14,0,0,0,0,0,1,45,3,20,111,23,34,3,37,23,0,4,11,3,0,27,3,31,3,4,32,0,1,1,29,0,3,23,1,1,70,65,0,0,3,59,54,6,15,7,1,32,65,13,3,25,19,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,1,0,25,0,1,0,0,1,0,0,0,5,5,0,0,0,0,0,0,0,4,0,26,0,3,3,4,1,0,0,0,5,0,0,0,3,0,0,5,1,0,7,3,0,0,1,0,1,0,0,0,38,0,0,0,0,5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,4,1,0,0,0,0,0,1,0,2,6,1,16,1,2,0,3,0,0,1,19,1,1,3,0,4,0,0,2,0,0,0,9,13,2,0,1,0,0,35,0,0,0,0,0,0,7,11,41,18,35,12,8,4,17,26,29,10,1,4,1,6,3,1,57,39,60,19,8,15,13,11,0,0,33,6,27,73,0,15,19,2,30,0,0,0,1,44,48,0,0,53,11,16,17,56,120,40,1,0,6,14,18,2,0,0,3,7,12,1,0,0,2,1,4,33,29,31,48,2,2,0,30,7,12,3,12,0,40,0,0,1,0,2,1,48,23,26,3,0,25,9,9,84,0,1,9,57,4,1,27,1,19,21,24,8,13,1,5,25,1,24,2,11,18,37,1,17,33,22,15,19,3,2,4,20,4,17,24,11,12,20,0,15,11,0,1,27,36,5,10,15,5,14,27,6,8,7,4,30,15,43,27,1,3,6,1,9,18,18,31,6,9,12,10,19,8,12,25,14,4,18,4,36,4,38,3,20,2,14,2,21,7,10,23,38,30,2,13,9,28,11,6,6,12,24,26,1,1
137,5,0,0,9,5,28,0,0,3,1,5,1,0,16,0,16,1,17,14,10,29,4,0,0,0,1,2,2,0,29,1,0,1,1,15,7,11,8,3,0,0,1,4,0,4,13,1,0,0,4,3,0,0,0,0,0,0,0,1,0,0,4,1,2,6,0,0,0,0,0,0,0,4,2,0,1,1,0,0,0,0,1,0,0,4,27,0,2,5,0,24,0,8,4,0,0,6,1,3,2,2,0,3,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,8,0,0,1,5,1,5,0,2,3,0,0,5,24,6,12,4,2,3,0,13,16,17,12,19,12,13,4,9,0,8,18,11,16,0,14,11,10,21,4,1,2,1,15,13,8,10,16,6,0,88,0,0,0,0,0,0,0,0,0,26,3,1,0,1,13,0,0,7,1,3,6,1,1,1,1,3,0,2,0,0,1,1,0,0,0,2,2,1,2,1,1,1,11,1,0,1,0,1,12,51,0,3,7,1,0,0,1,3,2,2,0,0,3,0,2,27,2,6,2,0,52,0,0,4,0,1,1,0,1,7,0,0,0,0,2,0,4,15,1,6,0,0,0,4,1,1,0,0,0,0,0,0,0,0,12,8,6,0,1,1,0,7,2,0,9,0,0,5,7,17,44,10,0,28,5,4,8,7,19,27,2,10,7,3,41,7,6,0,6,8,0,6,17,2,54,14,2,0,11,2,21,5,5,57,5,30,23,0,7,3,36,38,7,11,45,16,35,13,51,16,3,14,9,13,28,39,12,30,0,3,6,9,8,24,9,15,5,7,25,36,14,2,22,19,27,17,43,13,9,13,1,22,22,26,46,14,2,1,6,0,3,5,0,18,11,10,2,0,0,0
143,2,0,1,3,0,0,61,1,6,2,0,5,1,0,76,1,3,3,1,0,0,0,3,43,0,2,0,2,3,1,0,0,1,1,2,0,0,1,3,35,42,10,4,11,1,0,3,3,2,0,5,0,2,8,0,7,1,0,0,0,1,5,1,2,2,0,0,4,2,0,22,2,2,12,1,0,0,3,5,13,1,0,4,7,3,0,3,2,2,0,0,0,17,0,0,0,5,9,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,7,0,0,0,0,1,0,2,0,1,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,17,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,18,0,0,0,0,19,17,0,9,0,1,0,7,0,0,0,6,0,2,1,0,1,5,1,0,0,0,2,1,0,0,0,1,2,5,0,0,1,3,1,0,1,0,10,3,1,1,0,1,0,6,7,0,0,8,1,7,0,2,0,1,3,0,2,1,1,0,0,1,2,1,20,28,1,0,6,64,13,0,0,17,9,3,53,2,0,0,0,0,0,60,0,0,1,0,8,48,1,8,25,12,0,5,1,0,0,4,0,4,14,2,2,0,2,1,2,16,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,5,0,0,0,2,0,3,0,0,0,2,36,0,0,1,0,1,5,1,2,1,0,0,0,3,1,0,4,0,1,0,0,0,0,1,2,0,0,1,0,2,2,3,1,4,1,0,3,1,0,2,0,0,0,0,0,1,2,0,3,0,5,0,2,2,2,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,4,1,4,0,0,0,7
144,2,1,2,0,1,0,3,34,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,14,0,2,1,0,0,0,0,2,0,1,2,0,0,0,0,7,40,2,0,0,0,0,2,5,2,1,0,2,2,1,9,0,1,7,0,1,0,3,3,0,0,0,1,4,0,1,11,3,4,0,1,0,0,4,1,5,2,0,2,2,1,0,10,1,0,0,0,0,0,0,3,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,4,2,3,4,1,2,0,2,3,0,2,0,1,0,3,1,0,0,0,2,2,2,1,1,0,1,3,3,0,0,0,2,2,1,0,0,0,5,1,2,0,17,0,0,1,1,0,0,1,1,2,0,0,4,0,0,0,2,0,0,0,0,1,0,0,0,0,11,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,0,0,0,5,8,5,0,11,0,0,0,13,0,0,0,14,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,2,0,1,0,1,0,0,0,0,1,2,3,0,0,0,0,0,7,0,1,2,2,5,0,0,0,4,0,0,0,0,0,0,0,0,1,0,4,36,0,5,5,10,3,0,0,1,4,4,10,0,0,1,0,2,0,4,0,3,1,1,43,17,0,4,1,1,10,0,2,0,0,0,0,5,43,0,2,0,0,1,3,1,1,1,0,0,0,3,1,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,6,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,3,0,11,0,2,0,0,1,0,3
146,17,0,0,74,28,0,4,0,64,41,7,30,6,0,1,1,26,0,0,22,0,5,12,3,0,0,0,23,0,0,34,1,22,2,0,3,1,0,7,0,3,0,7,8,28,2,10,0,0,3,4,8,0,0,0,2,1,0,15,54,69,25,11,5,2,6,38,1,3,13,3,0,14,6,3,1,0,22,0,2,1,17,0,8,4,1,1,21,5,0,0,5,17,15,11,6,2,1,8,103,3,3,21,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,24,0,0,0,1,0,0,0,1,0,28,1,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,2,1,32,2,0,0,0,4,0,3,1,0,0,4,7,5,2,0,2,0,1,0,12,24,2,2,0,1,1,4,0,4,0,0,0,0,1,7,126,60,123,47,0,0,11,5,10,1,0,1,3,0,0,0,3,37,47,52,1,4,7,1,1,0,35,6,1,23,7,13,13,0,50,1,0,0,0,37,2,1,0,11,19,30,0,15,23,5,0,1,9,76,11,2,0,2,2,1,0,0,0,0,1,0,0,13,4,6,41,1,3,0,4,0,5,1,17,0,28,0,0,0,0,1,4,68,7,1,1,0,9,9,3,9,0,0,9,5,0,0,8,0,5,4,14,1,3,2,2,3,1,0,2,4,8,14,1,4,14,8,0,4,3,1,0,12,0,9,6,1,1,6,2,2,0,4,2,11,2,0,7,3,4,4,1,5,1,0,3,19,3,3,9,0,1,0,0,4,2,2,4,2,17,22,5,5,0,2,20,6,0,2,1,13,1,11,0,18,0,4,2,5,2,4,8,9,3,2,5,2,6,0,2,1,2,5,68,1,2
