,count
"(-74.00131039746167, 40.67575045782299, -74.00129096519822, 40.675797986313526)",245
"(-74.01100637147701, 40.672227978729495, -74.01173329192078, 40.67269448181156)",99
"(-74.01100637147701, 40.672227978729495, -74.00982455709726, 40.67193240065016)",99
"(-74.01173329192078, 40.67269448181156, -74.01244115447139, 40.67314874343735)",99
"(-74.00062831120819, 40.67482495852469, -74.00045011468082, 40.67476942460533)",18
"(-74.00045011468082, 40.67476942460533, -74.0003561553709, 40.67474573328763)",18
"(-74.0003561553709, 40.67474573328763, -74.00013621940334, 40.674688307021334)",18
"(-74.00164250269819, 40.67503235870913, -74.00169391402974, 40.674927451580984)",263
"(-74.00169391402974, 40.674927451580984, -74.00192453388962, 40.67445686767263)",263
"(-74.00192453388962, 40.67445686767263, -74.00210501734045, 40.6740705381874)",182
"(-74.00210501734045, 40.6740705381874, -74.00214853978879, 40.67397737370359)",182
"(-74.01739796592196, 40.70845740998238, -74.01695833805474, 40.70905766172049)",5136
"(-74.01695833805474, 40.70905766172049, -74.01676485998686, 40.7093330258103)",5136
"(-74.01676485998686, 40.7093330258103, -74.01638142250701, 40.71007837180698)",5136
"(-74.01638142250701, 40.71007837180698, -74.01597926657278, 40.71108458623012)",332
"(-74.01638142250701, 40.71007837180698, -74.01521226901758, 40.70982972647772)",4804
"(-74.01706855760327, 40.70473099931219, -74.01684600650113, 40.704634885379704)",4108
"(-74.01706855760327, 40.70473099931219, -74.01704963760685, 40.70483662941912)",4108
"(-74.01684600650113, 40.704634885379704, -74.0167703433133, 40.70463219129162)",4108
"(-74.01704963760685, 40.70483662941912, -74.01669907442812, 40.70572823220991)",4108
"(-74.01669907442812, 40.70572823220991, -74.01642753723138, 40.70647764714563)",10039
"(-74.01642753723138, 40.70647764714563, -74.01620424871123, 40.70708727002185)",10039
"(-74.01620424871123, 40.70708727002185, -74.01589242648716, 40.70778875591472)",10039
"(-74.01589242648716, 40.70778875591472, -74.01543085526136, 40.70909728747892)",10039
"(-74.01521226901758, 40.70982972647772, -74.01496257961168, 40.710943186880726)",13751
"(-74.01521226901758, 40.70982972647772, -74.01543085526136, 40.70909728747892)",10039
"(-74.01508896610736, 40.71129592657811, -74.01461906258014, 40.71247013250396)",13751
"(-74.01508896610736, 40.71129592657811, -74.01516753240912, 40.711183306479256)",13751
"(-74.01461906258014, 40.71247013250396, -74.01454327378904, 40.71252875634058)",13751
"(-74.01660292148038, 40.71206606188914, -74.01658398687522, 40.71212906614689)",332
"(-74.01660292148038, 40.71206606188914, -74.01578577480306, 40.71156888060502)",332
"(-74.01658398687522, 40.71212906614689, -74.01639753217074, 40.7128977912469)",332
"(-74.01496257961168, 40.710943186880726, -74.01516753240912, 40.711183306479256)",13751
"(-74.01578577480306, 40.71156888060502, -74.01597926657278, 40.71108458623012)",332
"(-73.98630926847324, 40.67707840436804, -73.98699859921716, 40.676285446042925)",33
"(-73.98630926847324, 40.67707840436804, -73.98586016372549, 40.677708881397606)",33
"(-73.98699859921716, 40.676285446042925, -73.98747868639666, 40.675707377801956)",33
"(-73.99776979507268, 40.674741487908165, -73.99666043533924, 40.67414278070709)",33
"(-73.99776979507268, 40.674741487908165, -73.99807658786466, 40.67411460896819)",103
"(-73.99776979507268, 40.674741487908165, -73.99744702777404, 40.67540002863195)",70
"(-73.99666043533924, 40.67414278070709, -73.99631939541817, 40.67403403581914)",33
"(-73.99631939541817, 40.67403403581914, -73.99337906131427, 40.6726041536998)",33
"(-73.99337906131427, 40.6726041536998, -73.99102303839103, 40.67145846659621)",33
"(-73.98800399215746, 40.67507708237837, -73.98905604055847, 40.673816160146586)",33
"(-73.98800399215746, 40.67507708237837, -73.98747868639666, 40.675707377801956)",33
"(-73.98951103650522, 40.67327082449606, -73.99001383956131, 40.67266881995156)",33
"(-73.98951103650522, 40.67327082449606, -73.98905604055847, 40.673816160146586)",33
"(-73.99001383956131, 40.67266881995156, -73.99051727231378, 40.67206608470209)",33
"(-73.98850509955685, 40.67953715744013, -73.98820272280724, 40.679418484061586)",18
"(-73.98850509955685, 40.67953715744013, -73.98955883881523, 40.679945677176036)",18
"(-73.98820272280724, 40.679418484061586, -73.98739288377777, 40.67910379535718)",18
"(-73.98739288377777, 40.67910379535718, -73.98542920598878, 40.67834382547854)",18
"(-73.98542920598878, 40.67834382547854, -73.98586016372549, 40.677708881397606)",33
"(-73.98542920598878, 40.67834382547854, -73.98499877258278, 40.67897762431227)",51
"(-73.98499877258278, 40.67897762431227, -73.98271968671187, 40.678087929445425)",51
"(-73.98271968671187, 40.678087929445425, -73.98228247782426, 40.678711820468614)",51
"(-73.98228247782426, 40.678711820468614, -73.9821893980044, 40.67867580352823)",18
"(-73.98228247782426, 40.678711820468614, -73.98185715563015, 40.67935261431517)",33
"(-73.9821893980044, 40.67867580352823, -73.98212305951016, 40.678650002504845)",18
"(-73.98185715563015, 40.67935261431517, -73.98141332668921, 40.679988432713415)",33
"(-73.98141332668921, 40.679988432713415, -73.98095925248941, 40.68062085001629)",33
"(-74.0098052973035, 40.679990668785656, -74.00917947105675, 40.68052274427405)",719
"(-74.00917947105675, 40.68052274427405, -74.008553079275, 40.68105797717015)",719
"(-74.008553079275, 40.68105797717015, -74.00792484259573, 40.681591693883696)",719
"(-74.00792484259573, 40.681591693883696, -74.0073036007169, 40.68212289425341)",719
"(-74.0073036007169, 40.68212289425341, -74.00667784004503, 40.682657621511126)",719
"(-74.00667784004503, 40.682657621511126, -74.00645819325489, 40.68284601258061)",719
"(-74.00596041075583, 40.6833628714425, -74.00606453485244, 40.68320446109007)",719
"(-74.00606453485244, 40.68320446109007, -74.00622490611394, 40.68304610164205)",719
"(-74.00071834391994, 40.67704413350783, -74.00102823029921, 40.67641404011958)",245
"(-74.00071834391994, 40.67704413350783, -74.00040459578244, 40.67768953297403)",245
"(-74.00102823029921, 40.67641404011958, -74.0011326796476, 40.67620364287346)",245
"(-74.00622490611394, 40.68304610164205, -74.00633919013816, 40.682948083457624)",719
"(-74.00633919013816, 40.682948083457624, -74.00645819325489, 40.68284601258061)",719
"(-74.0011326796476, 40.67620364287346, -74.00115992877635, 40.6760622527787)",245
"(-74.00115992877635, 40.6760622527787, -74.00120327412618, 40.675972728557426)",245
"(-74.00123348380762, 40.67591033517005, -74.00129096519822, 40.675797986313526)",245
"(-74.00123348380762, 40.67591033517005, -74.00120327412618, 40.675972728557426)",245
"(-74.0051788806772, 40.68499519603984, -74.00301014422467, 40.68439074297093)",671
"(-74.0051788806772, 40.68499519603984, -74.00485241636525, 40.68566813087762)",48
"(-74.00301014422467, 40.68439074297093, -74.00164857104464, 40.68400912374694)",671
"(-74.00485241636525, 40.68566813087762, -74.00268595111058, 40.685061930959414)",48
"(-74.00268595111058, 40.685061930959414, -74.00132721701732, 40.684682253007985)",1240
"(-74.00164857104464, 40.68400912374694, -74.00153576583618, 40.683978219670735)",671
"(-74.00132721701732, 40.684682253007985, -74.00121093293463, 40.68464981778248)",1240
"(-74.00128182439542, 40.68390963964072, -73.99972556177862, 40.68347314933913)",671
"(-74.00128182439542, 40.68390963964072, -74.00140016551025, 40.68394145341795)",671
"(-73.99972556177862, 40.68347314933913, -73.99787114447797, 40.68295736959302)",195
"(-73.99972556177862, 40.68347314933913, -73.99940054749683, 40.68414456227887)",476
"(-74.00095810120938, 40.684579318937544, -73.99940054749683, 40.68414456227887)",1240
"(-74.00095810120938, 40.684579318937544, -74.00107363978812, 40.6846115383025)",1240
"(-73.99940054749683, 40.68414456227887, -73.99755088123057, 40.68362881345959)",1040
"(-73.99940054749683, 40.68414456227887, -73.99908066066145, 40.68481599229634)",676
"(-74.00153576583618, 40.683978219670735, -74.00147522298322, 40.68396163299674)",671
"(-74.00147522298322, 40.68396163299674, -74.00140016551025, 40.68394145341795)",671
"(-74.00121093293463, 40.68464981778248, -74.00114178950278, 40.68463053848824)",1240
"(-74.00114178950278, 40.68463053848824, -74.00107363978812, 40.6846115383025)",1240
"(-73.99787114447797, 40.68295736959302, -73.99819211097943, 40.682287329592725)",245
"(-73.99787114447797, 40.68295736959302, -73.99588110316822, 40.6823949535498)",157
"(-73.99787114447797, 40.68295736959302, -73.99755088123057, 40.68362881345959)",207
"(-73.99755088123057, 40.68362881345959, -73.99555742747174, 40.68306853501619)",259
"(-73.99755088123057, 40.68362881345959, -73.9972268487105, 40.68429777087025)",946
"(-73.99908066066145, 40.68481599229634, -73.9981887973023, 40.68669965826939)",676
"(-74.00138866395594, 40.6877517881429, -74.00053820345488, 40.6874803174596)",909
"(-74.00138866395594, 40.6877517881429, -74.00147667256796, 40.68777664121921)",909
"(-74.00053820345488, 40.6874803174596, -74.00005340029122, 40.68731821726713)",909
"(-74.00005340029122, 40.68731821726713, -73.99993829523059, 40.68727702777407)",909
"(-73.99969626745465, 40.68719803434223, -73.99893196551677, 40.68694803821837)",909
"(-73.99969626745465, 40.68719803434223, -73.99980790608505, 40.68723319063135)",909
"(-73.99893196551677, 40.68694803821837, -73.9981887973023, 40.68669965826939)",909
"(-74.00046846939843, 40.68965914592817, -73.99912517443754, 40.68927496657783)",1409
"(-74.00046846939843, 40.68965914592817, -74.00054817407835, 40.68968074438672)",1409
"(-73.99912517443754, 40.68927496657783, -73.99899055836752, 40.6892410611496)",1409
"(-73.99874207800303, 40.68917701419464, -73.99720210531751, 40.688749369290534)",1409
"(-73.99874207800303, 40.68917701419464, -73.9988609596335, 40.68920780308257)",1409
"(-73.99720210531751, 40.688749369290534, -73.99733223595386, 40.688484945630904)",460
"(-73.99720210531751, 40.688749369290534, -73.99533325874131, 40.68822630850638)",176
"(-73.99720210531751, 40.688749369290534, -73.99687398712891, 40.68943280543719)",1765
"(-73.99993829523059, 40.68727702777407, -73.9998737749433, 40.68725393855433)",909
"(-73.9998737749433, 40.68725393855433, -73.99980790608505, 40.68723319063135)",909
"(-73.99899055836752, 40.6892410611496, -73.99893047391078, 40.68922580591131)",1409
"(-73.99893047391078, 40.68922580591131, -73.9988609596335, 40.68920780308257)",1409
"(-74.00147667256796, 40.68777664121921, -74.00116557193732, 40.68845058634751)",1290
"(-74.00116557193732, 40.68845058634751, -74.00061750037153, 40.68960909109546)",1290
"(-74.00054817407835, 40.68968074438672, -74.00047690871405, 40.689762486994184)",1603
"(-74.00054817407835, 40.68968074438672, -74.00061750037153, 40.68960909109546)",1290
"(-74.00068439003799, 40.691897815108035, -74.0007730577876, 40.69189575777485)",745
"(-74.00068439003799, 40.691897815108035, -73.99992106330963, 40.69167430257896)",745
"(-74.0007730577876, 40.69189575777485, -74.00179432019102, 40.69218477593522)",745
"(-74.00047690871405, 40.689762486994184, -73.99973054792906, 40.69134584825779)",1603
"(-73.99973054792906, 40.69134584825779, -73.99992106330963, 40.69167430257896)",1603
"(-74.00179432019102, 40.69218477593522, -74.0016998943102, 40.69238276685164)",745
"(-74.0016998943102, 40.69238276685164, -74.00161727547274, 40.692549071171584)",745
"(-74.00161727547274, 40.692549071171584, -74.00150636160558, 40.692772330543065)",745
"(-73.9986945211503, 40.67282457579263, -73.99881832242767, 40.67257410785038)",85
"(-73.9986945211503, 40.67282457579263, -73.99838807080819, 40.673470538396344)",85
"(-73.99838807080819, 40.673470538396344, -73.99807658786466, 40.67411460896819)",85
"(-73.99807658786466, 40.67411460896819, -73.99915538907388, 40.6744140881983)",18
"(-73.9996606646604, 40.674554355005775, -73.99915538907388, 40.6744140881983)",18
"(-73.9996606646604, 40.674554355005775, -74.00013621940334, 40.674688307021334)",18
"(-73.99744702777404, 40.67540002863195, -73.99714858471785, 40.676044897388124)",70
"(-73.99714858471785, 40.676044897388124, -73.99682794628599, 40.67669429519968)",70
"(-73.99682794628599, 40.67669429519968, -73.99647228408435, 40.67743865927093)",70
"(-73.99647228408435, 40.67743865927093, -73.99612861145164, 40.67816150028217)",70
"(-73.99612861145164, 40.67816150028217, -73.99608291338207, 40.678252963997295)",70
"(-73.99608291338207, 40.678252963997295, -73.9957939463999, 40.678837459750035)",70
"(-73.9957939463999, 40.678837459750035, -73.99567137873694, 40.679045032792246)",70
"(-73.99567137873694, 40.679045032792246, -73.99537354350531, 40.67948242807318)",70
"(-73.99537354350531, 40.67948242807318, -73.99513859214129, 40.679825046097946)",70
"(-73.99513859214129, 40.679825046097946, -73.99488953614758, 40.6801998383799)",70
"(-73.99488953614758, 40.6801998383799, -73.99465372828011, 40.68054023107644)",70
"(-73.99465372828011, 40.68054023107644, -73.99440121256636, 40.68091883128332)",70
"(-74.00040459578244, 40.67768953297403, -74.00005480073867, 40.678420166156606)",245
"(-74.00005480073867, 40.678420166156606, -73.99966394098344, 40.67923642801537)",245
"(-73.99966394098344, 40.67923642801537, -73.9992703747163, 40.680054174296664)",245
"(-73.9992703747163, 40.680054174296664, -73.99887682245522, 40.68087188312968)",245
"(-73.99887682245522, 40.68087188312968, -73.99851656058077, 40.68161628011114)",245
"(-73.99851656058077, 40.68161628011114, -73.99819211097943, 40.682287329592725)",245
"(-73.99588110316822, 40.6823949535498, -73.99391344601268, 40.68164034352061)",157
"(-73.99555742747174, 40.68306853501619, -73.99348050505961, 40.68227427274614)",259
"(-73.9981887973023, 40.68669965826939, -73.99727741753922, 40.68639844552684)",693
"(-73.9981887973023, 40.68669965826939, -73.99787200950166, 40.68735876573829)",460
"(-73.99727741753922, 40.68639844552684, -73.99635808467426, 40.68609625274853)",693
"(-73.99391344601268, 40.68164034352061, -73.9943428538208, 40.681005610985935)",70
"(-73.99391344601268, 40.68164034352061, -73.99172797101401, 40.680790076720434)",18
"(-73.99391344601268, 40.68164034352061, -73.99348050505961, 40.68227427274614)",209
"(-73.9972268487105, 40.68429777087025, -73.99635808467426, 40.68609625274853)",946
"(-73.99635808467426, 40.68609625274853, -73.99538556352763, 40.685775130700506)",1502
"(-73.99635808467426, 40.68609625274853, -73.99604119898142, 40.68675290582712)",1664
"(-73.99538556352763, 40.685775130700506, -73.99440802429949, 40.685452496318476)",1502
"(-73.99604119898142, 40.68675290582712, -73.99573134665589, 40.68739709513375)",1664
"(-73.99440802429949, 40.685452496318476, -73.99425367929133, 40.685777997409296)",1975
"(-73.99440121256636, 40.68091883128332, -73.9943428538208, 40.681005610985935)",70
"(-73.99172797101401, 40.680790076720434, -73.98955883881523, 40.679945677176036)",18
"(-73.99348050505961, 40.68227427274614, -73.99129654061508, 40.681424880408215)",193
"(-73.99348050505961, 40.68227427274614, -73.99305193255208, 40.68290919112305)",275
"(-73.99129654061508, 40.681424880408215, -73.9908666399591, 40.68205830476437)",193
"(-73.9908666399591, 40.68205830476437, -73.99042374247092, 40.68269393264428)",193
"(-73.99305193255208, 40.68290919112305, -73.99262292607429, 40.68354371160061)",275
"(-73.99262292607429, 40.68354371160061, -73.99219161652576, 40.68417832032476)",275
"(-73.99219161652576, 40.68417832032476, -73.9917617774242, 40.68481315261683)",275
"(-73.99042374247092, 40.68269393264428, -73.99025853430405, 40.682933055681985)",193
"(-73.99787200950166, 40.68735876573829, -73.99756191188999, 40.68800015031841)",460
"(-73.99756191188999, 40.68800015031841, -73.99733223595386, 40.688484945630904)",460
"(-73.99533325874131, 40.68822630850638, -73.99549679719681, 40.68788416493789)",1664
"(-73.99533325874131, 40.68822630850638, -73.99500121964384, 40.68891456595099)",2479
"(-73.99687398712891, 40.68943280543719, -73.9965480514989, 40.690103525408944)",1765
"(-73.99623278138093, 40.69075777436566, -73.9965480514989, 40.690103525408944)",1537
"(-73.99623278138093, 40.69075777436566, -73.9959143567291, 40.691415489268564)",832
"(-73.9965480514989, 40.690103525408944, -73.99467753931718, 40.68958293943249)",2138
"(-73.9959143567291, 40.691415489268564, -73.99508016968834, 40.693147214213084)",832
"(-73.99573134665589, 40.68739709513375, -73.99549679719681, 40.68788416493789)",1664
"(-73.99425367929133, 40.685777997409296, -73.99409147697313, 40.68611343954776)",1975
"(-73.99409147697313, 40.68611343954776, -73.9939292963194, 40.68645287072018)",1975
"(-73.9939292963194, 40.68645287072018, -73.9937873700592, 40.686755967021675)",2328
"(-73.9937873700592, 40.686755967021675, -73.99360423252725, 40.68712722972992)",2328
"(-73.99360423252725, 40.68712722972992, -73.99333822980489, 40.68767879718066)",2328
"(-73.99333822980489, 40.68767879718066, -73.99326829990873, 40.68782445116704)",2328
"(-73.99326829990873, 40.68782445116704, -73.9919398517594, 40.68731407180026)",2328
"(-73.99467753931718, 40.68958293943249, -73.99500121964384, 40.68891456595099)",2479
"(-73.99467753931718, 40.68958293943249, -73.9926855276102, 40.6890332467882)",2019
"(-73.99467753931718, 40.68958293943249, -73.99436092810406, 40.69023947955109)",2980
"(-73.9926855276102, 40.6890332467882, -73.99262286067041, 40.68916054835773)",2019
"(-73.99436092810406, 40.69023947955109, -73.99404558824455, 40.69089726151881)",2980
"(-73.99262286067041, 40.68916054835773, -73.99109339526466, 40.6885710361429)",2019
"(-73.99109339526466, 40.6885710361429, -73.99150877034401, 40.68795840323189)",3434
"(-73.99109339526466, 40.6885710361429, -73.98961242294853, 40.68799183683174)",210
"(-73.99109339526466, 40.6885710361429, -73.99070669561522, 40.6891367440781)",3435
"(-73.99102303839103, 40.67145846659621, -73.99051727231378, 40.67206608470209)",33
"(-73.9917617774242, 40.68481315261683, -73.99133249790336, 40.685448406537596)",275
"(-73.9919398517594, 40.68731407180026, -73.99046739483379, 40.686727751928316)",951
"(-73.9919398517594, 40.68731407180026, -73.99150877034401, 40.68795840323189)",1377
"(-73.99046739483379, 40.686727751928316, -73.99090315122321, 40.686082425098554)",275
"(-73.99046739483379, 40.686727751928316, -73.9882889673486, 40.68586869496108)",1225
"(-73.99046739483379, 40.686727751928316, -73.9900350027276, 40.687365125813926)",2130
"(-73.99133249790336, 40.685448406537596, -73.99090315122321, 40.686082425098554)",275
"(-73.9882889673486, 40.68586869496108, -73.98871156088148, 40.685224617728856)",612
"(-73.9882889673486, 40.68586869496108, -73.98611912200134, 40.68502433009833)",802
"(-73.9882889673486, 40.68586869496108, -73.98785886727347, 40.686503440477836)",981
"(-73.9900350027276, 40.687365125813926, -73.98785886727347, 40.686503440477836)",1470
"(-73.9900350027276, 40.687365125813926, -73.99150877034401, 40.68795840323189)",2057
"(-73.9900350027276, 40.687365125813926, -73.98961242294853, 40.68799183683174)",1543
"(-73.98999199309277, 40.683318843624235, -73.99003025348267, 40.68326346623605)",193
"(-73.98999199309277, 40.683318843624235, -73.98986133645502, 40.6835099590723)",193
"(-73.99003025348267, 40.68326346623605, -73.99006308422342, 40.68321594715164)",193
"(-73.99006308422342, 40.68321594715164, -73.99010634813038, 40.68315332553435)",193
"(-73.99010634813038, 40.68315332553435, -73.99021414194267, 40.6829973080931)",193
"(-73.99021414194267, 40.6829973080931, -73.99025853430405, 40.682933055681985)",193
"(-73.9895936801579, 40.68390146603104, -73.9896284343013, 40.683850631555984)",193
"(-73.9895936801579, 40.68390146603104, -73.98955662581444, 40.68395566640752)",193
"(-73.9896284343013, 40.683850631555984, -73.98966043982371, 40.68380381581683)",193
"(-73.98966043982371, 40.68380381581683, -73.98968977364399, 40.68376090896016)",193
"(-73.98968977364399, 40.68376090896016, -73.98982441624717, 40.68356396323739)",193
"(-73.98982441624717, 40.68356396323739, -73.98986133645502, 40.6835099590723)",193
"(-73.98871156088148, 40.685224617728856, -73.9887879662028, 40.685108198673085)",612
"(-73.9887879662028, 40.685108198673085, -73.98881926329442, 40.68506050870717)",612
"(-73.98881926329442, 40.68506050870717, -73.989068739151, 40.68468037176697)",612
"(-73.989068739151, 40.68468037176697, -73.98909813437572, 40.684635581196545)",612
"(-73.98909813437572, 40.684635581196545, -73.98912840752305, 40.68458945343833)",612
"(-73.98912840752305, 40.68458945343833, -73.98915215964686, 40.68455429961951)",612
"(-73.98915215964686, 40.68455429961951, -73.98934916381897, 40.68426272172906)",21
"(-73.98934916381897, 40.68426272172906, -73.98937667478721, 40.684222003034584)",21
"(-73.98785886727347, 40.686503440477836, -73.98568969253844, 40.68566045444764)",1558
"(-73.98785886727347, 40.686503440477836, -73.98742924394708, 40.68713865265699)",503
"(-73.98961242294853, 40.68799183683174, -73.98916812738946, 40.68861555450313)",1753
"(-73.98742924394708, 40.68713865265699, -73.98700001480086, 40.68777311580123)",503
"(-73.98700001480086, 40.68777311580123, -73.98656822204637, 40.68840825238111)",503
"(-73.99070669561522, 40.6891367440781, -73.99047488143682, 40.68914107460354)",1282
"(-73.99070669561522, 40.6891367440781, -73.99062943695468, 40.68918791398543)",2153
"(-73.98656822204637, 40.68840825238111, -73.98615534286995, 40.68901797708176)",503
"(-73.98615534286995, 40.68901797708176, -73.98398777598669, 40.688174644255284)",5477
"(-73.98615534286995, 40.68901797708176, -73.98701244934406, 40.689358188282434)",5536
"(-73.98398777598669, 40.688174644255284, -73.98439927395243, 40.687564386770184)",1293
"(-73.98398777598669, 40.688174644255284, -73.98181677450677, 40.68732980212478)",1882
"(-73.98398777598669, 40.688174644255284, -73.9835726147043, 40.68878595330128)",2844
"(-73.99047488143682, 40.68914107460354, -73.99009014930243, 40.68970407905045)",1282
"(-73.99062943695468, 40.68918791398543, -73.99025783629529, 40.68975945692372)",2153
"(-73.99009014930243, 40.68970407905045, -73.98963949401971, 40.69032670823996)",1282
"(-73.98963949401971, 40.69032670823996, -73.98830047361946, 40.68986942535661)",5254
"(-73.98963949401971, 40.69032670823996, -73.98922003665355, 40.690965971020994)",1812
"(-73.98963949401971, 40.69032670823996, -73.9897369008372, 40.6903599729204)",2918
"(-73.98830047361946, 40.68986942535661, -73.98762313544235, 40.68960058190948)",5536
"(-73.98830047361946, 40.68986942535661, -73.98872146819119, 40.68924580790641)",2781
"(-73.98830047361946, 40.68986942535661, -73.98789201611842, 40.69046751298988)",3189
"(-73.98762313544235, 40.68960058190948, -73.98701244934406, 40.689358188282434)",5536
"(-73.98872146819119, 40.68924580790641, -73.98891557138668, 40.68897192212772)",2781
"(-73.98916812738946, 40.68861555450313, -73.98891557138668, 40.68897192212772)",1753
"(-73.98611912200134, 40.68502433009833, -73.98656303417272, 40.68438875510288)",172
"(-73.98611912200134, 40.68502433009833, -73.9839529273695, 40.6841814285923)",599
"(-73.98611912200134, 40.68502433009833, -73.98568969253844, 40.68566045444764)",782
"(-73.98656303417272, 40.68438875510288, -73.98661461937832, 40.68431430392667)",172
"(-73.9839529273695, 40.6841814285923, -73.98199244049778, 40.68341814203495)",599
"(-73.98661461937832, 40.68431430392667, -73.98672263969225, 40.68415839876601)",172
"(-73.98672263969225, 40.68415839876601, -73.98683005130015, 40.6840033714324)",172
"(-73.98683005130015, 40.6840033714324, -73.98688953895262, 40.68391751332333)",172
"(-73.98688953895262, 40.68391751332333, -73.98693991413298, 40.68384480615467)",172
"(-73.98693991413298, 40.68384480615467, -73.98699520092369, 40.68376500977227)",172
"(-73.98699520092369, 40.68376500977227, -73.98737617801936, 40.68320518375536)",172
"(-73.98737617801936, 40.68320518375536, -73.98742957438749, 40.68312671971141)",172
"(-73.98742957438749, 40.68312671971141, -73.98842247174514, 40.683513678398555)",172
"(-73.98955662581444, 40.68395566640752, -73.98939982722884, 40.68389456120616)",172
"(-73.98955662581444, 40.68395566640752, -73.98937667478721, 40.684222003034584)",21
"(-73.98939982722884, 40.68389456120616, -73.98935168374868, 40.68387579905618)",172
"(-73.98935168374868, 40.68387579905618, -73.98905308027575, 40.68375943184132)",172
"(-73.98905308027575, 40.68375943184132, -73.9889734163483, 40.68372838622125)",172
"(-73.9889734163483, 40.68372838622125, -73.9888165715174, 40.68366726220856)",172
"(-73.9888165715174, 40.68366726220856, -73.98874253343811, 40.68363840972637)",172
"(-73.98874253343811, 40.68363840972637, -73.98866408931576, 40.68360783858184)",172
"(-73.98866408931576, 40.68360783858184, -73.98858311988783, 40.683576284672455)",172
"(-73.98858311988783, 40.683576284672455, -73.98850855209605, 40.683547223968105)",172
"(-73.98850855209605, 40.683547223968105, -73.98842247174514, 40.683513678398555)",172
"(-73.98568969253844, 40.68566045444764, -73.98352199247269, 40.68481626598085)",2101
"(-73.98568969253844, 40.68566045444764, -73.98525920258119, 40.68629410960207)",1293
"(-73.98352199247269, 40.68481626598085, -73.98156151536904, 40.68405354847385)",1325
"(-73.98525920258119, 40.68629410960207, -73.98482930741818, 40.68692928504358)",1293
"(-73.98482930741818, 40.68692928504358, -73.98439927395243, 40.687564386770184)",1293
"(-73.98199244049778, 40.68341814203495, -73.97968897286549, 40.68252197216066)",552
"(-73.98199244049778, 40.68341814203495, -73.98156151536904, 40.68405354847385)",47
"(-73.97961592523279, 40.68249355702908, -73.9795409958749, 40.68246443911551)",1442
"(-73.97961592523279, 40.68249355702908, -73.97968897286549, 40.68252197216066)",1442
"(-73.9795409958749, 40.68246443911551, -73.9770231689588, 40.68148690423743)",1156
"(-73.9795409958749, 40.68246443911551, -73.97997500588274, 40.68182780695009)",618
