,count
"(-74.00164857104464, 40.68400912374694, -74.00153576583618, 40.683978219670735)",357
"(-74.00132721701732, 40.684682253007985, -74.00121093293463, 40.68464981778248)",882
"(-74.00128182439542, 40.68390963964072, -73.99972556177862, 40.68347314933913)",357
"(-74.00128182439542, 40.68390963964072, -74.00140016551025, 40.68394145341795)",357
"(-73.99972556177862, 40.68347314933913, -73.99787114447797, 40.68295736959302)",94
"(-73.99972556177862, 40.68347314933913, -73.99940054749683, 40.68414456227887)",263
"(-74.00095810120938, 40.684579318937544, -73.99940054749683, 40.68414456227887)",882
"(-74.00095810120938, 40.684579318937544, -74.00107363978812, 40.6846115383025)",882
"(-73.99940054749683, 40.68414456227887, -73.99755088123057, 40.68362881345959)",614
"(-73.99940054749683, 40.68414456227887, -73.99908066066145, 40.68481599229634)",531
"(-74.00153576583618, 40.683978219670735, -74.00147522298322, 40.68396163299674)",357
"(-74.00147522298322, 40.68396163299674, -74.00140016551025, 40.68394145341795)",357
"(-74.00121093293463, 40.68464981778248, -74.00114178950278, 40.68463053848824)",882
"(-74.00114178950278, 40.68463053848824, -74.00107363978812, 40.6846115383025)",882
"(-73.99787114447797, 40.68295736959302, -73.99819211097943, 40.682287329592725)",146
"(-73.99787114447797, 40.68295736959302, -73.99588110316822, 40.6823949535498)",89
"(-73.99787114447797, 40.68295736959302, -73.99755088123057, 40.68362881345959)",141
"(-73.99755088123057, 40.68362881345959, -73.99555742747174, 40.68306853501619)",160
"(-73.99755088123057, 40.68362881345959, -73.9972268487105, 40.68429777087025)",541
"(-73.99908066066145, 40.68481599229634, -73.9981887973023, 40.68669965826939)",531
"(-74.00138866395594, 40.6877517881429, -74.00053820345488, 40.6874803174596)",679
"(-74.00138866395594, 40.6877517881429, -74.00147667256796, 40.68777664121921)",679
"(-74.00053820345488, 40.6874803174596, -74.00005340029122, 40.68731821726713)",679
"(-74.00005340029122, 40.68731821726713, -73.99993829523059, 40.68727702777407)",679
"(-73.99969626745465, 40.68719803434223, -73.99893196551677, 40.68694803821837)",679
"(-73.99969626745465, 40.68719803434223, -73.99980790608505, 40.68723319063135)",679
"(-73.99893196551677, 40.68694803821837, -73.9981887973023, 40.68669965826939)",679
"(-74.00046846939843, 40.68965914592817, -73.99912517443754, 40.68927496657783)",1020
"(-74.00046846939843, 40.68965914592817, -74.00054817407835, 40.68968074438672)",1020
"(-73.99912517443754, 40.68927496657783, -73.99899055836752, 40.6892410611496)",1020
"(-73.99874207800303, 40.68917701419464, -73.99720210531751, 40.688749369290534)",1020
"(-73.99874207800303, 40.68917701419464, -73.9988609596335, 40.68920780308257)",1020
"(-73.99720210531751, 40.688749369290534, -73.99733223595386, 40.688484945630904)",342
"(-73.99720210531751, 40.688749369290534, -73.99533325874131, 40.68822630850638)",133
"(-73.99720210531751, 40.688749369290534, -73.99687398712891, 40.68943280543719)",1303
"(-73.99993829523059, 40.68727702777407, -73.9998737749433, 40.68725393855433)",679
"(-73.9998737749433, 40.68725393855433, -73.99980790608505, 40.68723319063135)",679
"(-73.99899055836752, 40.6892410611496, -73.99893047391078, 40.68922580591131)",1020
"(-73.99893047391078, 40.68922580591131, -73.9988609596335, 40.68920780308257)",1020
"(-74.00147667256796, 40.68777664121921, -74.00116557193732, 40.68845058634751)",1003
"(-74.00116557193732, 40.68845058634751, -74.00061750037153, 40.68960909109546)",1003
"(-74.00054817407835, 40.68968074438672, -74.00047690871405, 40.689762486994184)",1257
"(-74.00054817407835, 40.68968074438672, -74.00061750037153, 40.68960909109546)",1003
"(-74.00068439003799, 40.691897815108035, -74.0007730577876, 40.69189575777485)",622
"(-74.00068439003799, 40.691897815108035, -73.99992106330963, 40.69167430257896)",622
"(-74.0007730577876, 40.69189575777485, -74.00179432019102, 40.69218477593522)",622
"(-74.00047690871405, 40.689762486994184, -73.99973054792906, 40.69134584825779)",1257
"(-73.99973054792906, 40.69134584825779, -73.99992106330963, 40.69167430257896)",1257
"(-74.00179432019102, 40.69218477593522, -74.0016998943102, 40.69238276685164)",622
"(-74.0016998943102, 40.69238276685164, -74.00161727547274, 40.692549071171584)",622
"(-74.00161727547274, 40.692549071171584, -74.00150636160558, 40.692772330543065)",622
"(-73.9986945211503, 40.67282457579263, -73.99881832242767, 40.67257410785038)",66
"(-73.9986945211503, 40.67282457579263, -73.99838807080819, 40.673470538396344)",66
"(-73.99838807080819, 40.673470538396344, -73.99807658786466, 40.67411460896819)",66
"(-73.99807658786466, 40.67411460896819, -73.99915538907388, 40.6744140881983)",3
"(-73.9996606646604, 40.674554355005775, -73.99915538907388, 40.6744140881983)",3
"(-73.9996606646604, 40.674554355005775, -74.00013621940334, 40.674688307021334)",3
"(-73.99744702777404, 40.67540002863195, -73.99714858471785, 40.676044897388124)",29
"(-73.99714858471785, 40.676044897388124, -73.99682794628599, 40.67669429519968)",29
"(-73.99682794628599, 40.67669429519968, -73.99647228408435, 40.67743865927093)",29
"(-73.99647228408435, 40.67743865927093, -73.99612861145164, 40.67816150028217)",29
"(-73.99612861145164, 40.67816150028217, -73.99608291338207, 40.678252963997295)",29
"(-73.99608291338207, 40.678252963997295, -73.9957939463999, 40.678837459750035)",29
"(-73.9957939463999, 40.678837459750035, -73.99567137873694, 40.679045032792246)",29
"(-73.99567137873694, 40.679045032792246, -73.99537354350531, 40.67948242807318)",29
"(-73.99537354350531, 40.67948242807318, -73.99513859214129, 40.679825046097946)",29
"(-73.99513859214129, 40.679825046097946, -73.99488953614758, 40.6801998383799)",29
"(-73.99488953614758, 40.6801998383799, -73.99465372828011, 40.68054023107644)",29
"(-73.99465372828011, 40.68054023107644, -73.99440121256636, 40.68091883128332)",29
"(-74.00040459578244, 40.67768953297403, -74.00005480073867, 40.678420166156606)",146
"(-74.00005480073867, 40.678420166156606, -73.99966394098344, 40.67923642801537)",146
"(-73.99966394098344, 40.67923642801537, -73.9992703747163, 40.680054174296664)",146
"(-73.9992703747163, 40.680054174296664, -73.99887682245522, 40.68087188312968)",146
"(-73.99887682245522, 40.68087188312968, -73.99851656058077, 40.68161628011114)",146
"(-73.99851656058077, 40.68161628011114, -73.99819211097943, 40.682287329592725)",146
"(-73.99588110316822, 40.6823949535498, -73.99391344601268, 40.68164034352061)",89
"(-73.99555742747174, 40.68306853501619, -73.99348050505961, 40.68227427274614)",160
"(-73.9981887973023, 40.68669965826939, -73.99727741753922, 40.68639844552684)",490
"(-73.9981887973023, 40.68669965826939, -73.99787200950166, 40.68735876573829)",342
"(-73.99727741753922, 40.68639844552684, -73.99635808467426, 40.68609625274853)",490
"(-73.99391344601268, 40.68164034352061, -73.9943428538208, 40.681005610985935)",29
"(-73.99391344601268, 40.68164034352061, -73.99172797101401, 40.680790076720434)",21
"(-73.99391344601268, 40.68164034352061, -73.99348050505961, 40.68227427274614)",97
"(-73.9972268487105, 40.68429777087025, -73.99635808467426, 40.68609625274853)",541
"(-73.99635808467426, 40.68609625274853, -73.99538556352763, 40.685775130700506)",1083
"(-73.99635808467426, 40.68609625274853, -73.99604119898142, 40.68675290582712)",1065
"(-73.99538556352763, 40.685775130700506, -73.99440802429949, 40.685452496318476)",1083
"(-73.99604119898142, 40.68675290582712, -73.99573134665589, 40.68739709513375)",1065
"(-73.99440802429949, 40.685452496318476, -73.99425367929133, 40.685777997409296)",1245
"(-73.99440121256636, 40.68091883128332, -73.9943428538208, 40.681005610985935)",29
"(-73.99172797101401, 40.680790076720434, -73.98955883881523, 40.679945677176036)",21
"(-73.99348050505961, 40.68227427274614, -73.99129654061508, 40.681424880408215)",115
"(-73.99348050505961, 40.68227427274614, -73.99305193255208, 40.68290919112305)",142
"(-73.99129654061508, 40.681424880408215, -73.9908666399591, 40.68205830476437)",115
"(-73.9908666399591, 40.68205830476437, -73.99042374247092, 40.68269393264428)",115
"(-73.99305193255208, 40.68290919112305, -73.99262292607429, 40.68354371160061)",142
"(-73.99262292607429, 40.68354371160061, -73.99219161652576, 40.68417832032476)",142
"(-73.99219161652576, 40.68417832032476, -73.9917617774242, 40.68481315261683)",142
"(-73.99042374247092, 40.68269393264428, -73.99025853430405, 40.682933055681985)",115
"(-73.99787200950166, 40.68735876573829, -73.99756191188999, 40.68800015031841)",342
"(-73.99756191188999, 40.68800015031841, -73.99733223595386, 40.688484945630904)",342
"(-73.99533325874131, 40.68822630850638, -73.99549679719681, 40.68788416493789)",1065
"(-73.99533325874131, 40.68822630850638, -73.99500121964384, 40.68891456595099)",1539
"(-73.99687398712891, 40.68943280543719, -73.9965480514989, 40.690103525408944)",1303
"(-73.99623278138093, 40.69075777436566, -73.9965480514989, 40.690103525408944)",1205
"(-73.99623278138093, 40.69075777436566, -73.9959143567291, 40.691415489268564)",550
"(-73.9965480514989, 40.690103525408944, -73.99467753931718, 40.68958293943249)",1664
"(-73.9959143567291, 40.691415489268564, -73.99508016968834, 40.693147214213084)",550
"(-73.99573134665589, 40.68739709513375, -73.99549679719681, 40.68788416493789)",1065
"(-73.99425367929133, 40.685777997409296, -73.99409147697313, 40.68611343954776)",1245
"(-73.99409147697313, 40.68611343954776, -73.9939292963194, 40.68645287072018)",1245
"(-73.9939292963194, 40.68645287072018, -73.9937873700592, 40.686755967021675)",1405
"(-73.9937873700592, 40.686755967021675, -73.99360423252725, 40.68712722972992)",1405
"(-73.99360423252725, 40.68712722972992, -73.99333822980489, 40.68767879718066)",1405
"(-73.99333822980489, 40.68767879718066, -73.99326829990873, 40.68782445116704)",1405
"(-73.99326829990873, 40.68782445116704, -73.9919398517594, 40.68731407180026)",1405
"(-73.99467753931718, 40.68958293943249, -73.99500121964384, 40.68891456595099)",1539
"(-73.99467753931718, 40.68958293943249, -73.9926855276102, 40.6890332467882)",1463
"(-73.99467753931718, 40.68958293943249, -73.99436092810406, 40.69023947955109)",2010
"(-73.9926855276102, 40.6890332467882, -73.99262286067041, 40.68916054835773)",1463
"(-73.99436092810406, 40.69023947955109, -73.99404558824455, 40.69089726151881)",2010
"(-73.99262286067041, 40.68916054835773, -73.99109339526466, 40.6885710361429)",1463
"(-73.99109339526466, 40.6885710361429, -73.99150877034401, 40.68795840323189)",2311
"(-73.99109339526466, 40.6885710361429, -73.98961242294853, 40.68799183683174)",104
"(-73.99109339526466, 40.6885710361429, -73.99070669561522, 40.6891367440781)",2286
"(-73.99102303839103, 40.67145846659621, -73.99051727231378, 40.67206608470209)",40
"(-73.9917617774242, 40.68481315261683, -73.99133249790336, 40.685448406537596)",142
"(-73.9919398517594, 40.68731407180026, -73.99046739483379, 40.686727751928316)",629
"(-73.9919398517594, 40.68731407180026, -73.99150877034401, 40.68795840323189)",776
"(-73.99046739483379, 40.686727751928316, -73.99090315122321, 40.686082425098554)",142
"(-73.99046739483379, 40.686727751928316, -73.9882889673486, 40.68586869496108)",1019
"(-73.99046739483379, 40.686727751928316, -73.9900350027276, 40.687365125813926)",1305
"(-73.99133249790336, 40.685448406537596, -73.99090315122321, 40.686082425098554)",142
"(-73.9882889673486, 40.68586869496108, -73.98871156088148, 40.685224617728856)",381
"(-73.9882889673486, 40.68586869496108, -73.98611912200134, 40.68502433009833)",794
"(-73.9882889673486, 40.68586869496108, -73.98785886727347, 40.686503440477836)",532
"(-73.9900350027276, 40.687365125813926, -73.98785886727347, 40.686503440477836)",1162
"(-73.9900350027276, 40.687365125813926, -73.99150877034401, 40.68795840323189)",1535
"(-73.9900350027276, 40.687365125813926, -73.98961242294853, 40.68799183683174)",932
"(-73.98999199309277, 40.683318843624235, -73.99003025348267, 40.68326346623605)",115
"(-73.98999199309277, 40.683318843624235, -73.98986133645502, 40.6835099590723)",115
"(-73.99003025348267, 40.68326346623605, -73.99006308422342, 40.68321594715164)",115
"(-73.99006308422342, 40.68321594715164, -73.99010634813038, 40.68315332553435)",115
"(-73.99010634813038, 40.68315332553435, -73.99021414194267, 40.6829973080931)",115
"(-73.99021414194267, 40.6829973080931, -73.99025853430405, 40.682933055681985)",115
"(-73.9895936801579, 40.68390146603104, -73.9896284343013, 40.683850631555984)",115
"(-73.9895936801579, 40.68390146603104, -73.98955662581444, 40.68395566640752)",115
"(-73.9896284343013, 40.683850631555984, -73.98966043982371, 40.68380381581683)",115
"(-73.98966043982371, 40.68380381581683, -73.98968977364399, 40.68376090896016)",115
"(-73.98968977364399, 40.68376090896016, -73.98982441624717, 40.68356396323739)",115
"(-73.98982441624717, 40.68356396323739, -73.98986133645502, 40.6835099590723)",115
"(-73.98871156088148, 40.685224617728856, -73.9887879662028, 40.685108198673085)",381
"(-73.9887879662028, 40.685108198673085, -73.98881926329442, 40.68506050870717)",381
"(-73.98881926329442, 40.68506050870717, -73.989068739151, 40.68468037176697)",381
"(-73.989068739151, 40.68468037176697, -73.98909813437572, 40.684635581196545)",381
"(-73.98909813437572, 40.684635581196545, -73.98912840752305, 40.68458945343833)",381
"(-73.98912840752305, 40.68458945343833, -73.98915215964686, 40.68455429961951)",381
"(-73.98915215964686, 40.68455429961951, -73.98934916381897, 40.68426272172906)",13
"(-73.98934916381897, 40.68426272172906, -73.98937667478721, 40.684222003034584)",13
"(-73.98785886727347, 40.686503440477836, -73.98568969253844, 40.68566045444764)",1235
"(-73.98785886727347, 40.686503440477836, -73.98742924394708, 40.68713865265699)",344
"(-73.98961242294853, 40.68799183683174, -73.98916812738946, 40.68861555450313)",1036
"(-73.98742924394708, 40.68713865265699, -73.98700001480086, 40.68777311580123)",344
"(-73.98700001480086, 40.68777311580123, -73.98656822204637, 40.68840825238111)",344
"(-73.99070669561522, 40.6891367440781, -73.99047488143682, 40.68914107460354)",716
"(-73.99070669561522, 40.6891367440781, -73.99062943695468, 40.68918791398543)",1570
"(-73.98656822204637, 40.68840825238111, -73.98615534286995, 40.68901797708176)",344
"(-73.98615534286995, 40.68901797708176, -73.98398777598669, 40.688174644255284)",3930
"(-73.98615534286995, 40.68901797708176, -73.98701244934406, 40.689358188282434)",3934
"(-73.98398777598669, 40.688174644255284, -73.98439927395243, 40.687564386770184)",1167
"(-73.98398777598669, 40.688174644255284, -73.98181677450677, 40.68732980212478)",1238
"(-73.98398777598669, 40.688174644255284, -73.9835726147043, 40.68878595330128)",1939
"(-73.99047488143682, 40.68914107460354, -73.99009014930243, 40.68970407905045)",716
"(-73.99062943695468, 40.68918791398543, -73.99025783629529, 40.68975945692372)",1570
"(-73.99009014930243, 40.68970407905045, -73.98963949401971, 40.69032670823996)",716
"(-73.98963949401971, 40.69032670823996, -73.98830047361946, 40.68986942535661)",3633
"(-73.98963949401971, 40.69032670823996, -73.98922003665355, 40.690965971020994)",1150
"(-73.98963949401971, 40.69032670823996, -73.9897369008372, 40.6903599729204)",2189
"(-73.98830047361946, 40.68986942535661, -73.98762313544235, 40.68960058190948)",3934
"(-73.98830047361946, 40.68986942535661, -73.98872146819119, 40.68924580790641)",1794
"(-73.98830047361946, 40.68986942535661, -73.98789201611842, 40.69046751298988)",2297
"(-73.98762313544235, 40.68960058190948, -73.98701244934406, 40.689358188282434)",3934
"(-73.98872146819119, 40.68924580790641, -73.98891557138668, 40.68897192212772)",1794
"(-73.98916812738946, 40.68861555450313, -73.98891557138668, 40.68897192212772)",1036
"(-73.98611912200134, 40.68502433009833, -73.98656303417272, 40.68438875510288)",102
"(-73.98611912200134, 40.68502433009833, -73.9839529273695, 40.6841814285923)",713
"(-73.98611912200134, 40.68502433009833, -73.98568969253844, 40.68566045444764)",717
"(-73.98656303417272, 40.68438875510288, -73.98661461937832, 40.68431430392667)",102
"(-73.9839529273695, 40.6841814285923, -73.98199244049778, 40.68341814203495)",713
"(-73.98661461937832, 40.68431430392667, -73.98672263969225, 40.68415839876601)",102
"(-73.98672263969225, 40.68415839876601, -73.98683005130015, 40.6840033714324)",102
"(-73.98683005130015, 40.6840033714324, -73.98688953895262, 40.68391751332333)",102
"(-73.98688953895262, 40.68391751332333, -73.98693991413298, 40.68384480615467)",102
"(-73.98693991413298, 40.68384480615467, -73.98699520092369, 40.68376500977227)",102
"(-73.98699520092369, 40.68376500977227, -73.98737617801936, 40.68320518375536)",102
"(-73.98737617801936, 40.68320518375536, -73.98742957438749, 40.68312671971141)",102
"(-73.98742957438749, 40.68312671971141, -73.98842247174514, 40.683513678398555)",102
"(-73.98955662581444, 40.68395566640752, -73.98939982722884, 40.68389456120616)",102
"(-73.98955662581444, 40.68395566640752, -73.98937667478721, 40.684222003034584)",13
"(-73.98939982722884, 40.68389456120616, -73.98935168374868, 40.68387579905618)",102
"(-73.98935168374868, 40.68387579905618, -73.98905308027575, 40.68375943184132)",102
"(-73.98905308027575, 40.68375943184132, -73.9889734163483, 40.68372838622125)",102
"(-73.9889734163483, 40.68372838622125, -73.9888165715174, 40.68366726220856)",102
"(-73.9888165715174, 40.68366726220856, -73.98874253343811, 40.68363840972637)",102
"(-73.98874253343811, 40.68363840972637, -73.98866408931576, 40.68360783858184)",102
"(-73.98866408931576, 40.68360783858184, -73.98858311988783, 40.683576284672455)",102
"(-73.98858311988783, 40.683576284672455, -73.98850855209605, 40.683547223968105)",102
"(-73.98850855209605, 40.683547223968105, -73.98842247174514, 40.683513678398555)",102
"(-73.98568969253844, 40.68566045444764, -73.98352199247269, 40.68481626598085)",1713
"(-73.98568969253844, 40.68566045444764, -73.98525920258119, 40.68629410960207)",1167
"(-73.98352199247269, 40.68481626598085, -73.98156151536904, 40.68405354847385)",1197
"(-73.98525920258119, 40.68629410960207, -73.98482930741818, 40.68692928504358)",1167
"(-73.98482930741818, 40.68692928504358, -73.98439927395243, 40.687564386770184)",1167
"(-73.98199244049778, 40.68341814203495, -73.97968897286549, 40.68252197216066)",671
"(-73.98199244049778, 40.68341814203495, -73.98156151536904, 40.68405354847385)",42
"(-73.97961592523279, 40.68249355702908, -73.9795409958749, 40.68246443911551)",1221
"(-73.97961592523279, 40.68249355702908, -73.97968897286549, 40.68252197216066)",1221
"(-73.9795409958749, 40.68246443911551, -73.9770231689588, 40.68148690423743)",1089
"(-73.9795409958749, 40.68246443911551, -73.97997500588274, 40.68182780695009)",476
"(-73.9795409958749, 40.68246443911551, -73.97911417038753, 40.6831027008302)",230
