,count
"(-74.0073036007169, 40.68212289425341, -74.00667784004503, 40.682657621511126)",671
"(-74.00667784004503, 40.682657621511126, -74.00645819325489, 40.68284601258061)",671
"(-74.00596041075583, 40.6833628714425, -74.00606453485244, 40.68320446109007)",671
"(-74.00606453485244, 40.68320446109007, -74.00622490611394, 40.68304610164205)",671
"(-74.00071834391994, 40.67704413350783, -74.00102823029921, 40.67641404011958)",206
"(-74.00071834391994, 40.67704413350783, -74.00040459578244, 40.67768953297403)",206
"(-74.00102823029921, 40.67641404011958, -74.0011326796476, 40.67620364287346)",43
"(-74.00102823029921, 40.67641404011958, -74.00099238903412, 40.67632718128513)",163
"(-74.00622490611394, 40.68304610164205, -74.00633919013816, 40.682948083457624)",671
"(-74.00633919013816, 40.682948083457624, -74.00645819325489, 40.68284601258061)",671
"(-74.0011326796476, 40.67620364287346, -74.00115992877635, 40.6760622527787)",43
"(-74.00115992877635, 40.6760622527787, -74.00120327412618, 40.675972728557426)",43
"(-74.00123348380762, 40.67591033517005, -74.00129096519822, 40.675797986313526)",43
"(-74.00123348380762, 40.67591033517005, -74.00120327412618, 40.675972728557426)",43
"(-74.00099238903412, 40.67632718128513, -74.00096438888697, 40.67625932593594)",163
"(-74.00096438888697, 40.67625932593594, -74.00094189016184, 40.67620480265551)",163
"(-74.00094189016184, 40.67620480265551, -74.0007480201205, 40.675734958690235)",163
"(-74.0007480201205, 40.675734958690235, -74.0006740918002, 40.675555789116835)",163
"(-74.0006740918002, 40.675555789116835, -73.99935169641083, 40.675200563173185)",163
"(-74.00656810528888, 40.67702669892003, -74.0067239073213, 40.67668685008517)",54
"(-74.0067239073213, 40.67668685008517, -74.00678896834025, 40.67654493325013)",54
"(-74.00678896834025, 40.67654493325013, -74.00685702519633, 40.67640385547711)",54
"(-74.00685702519633, 40.67640385547711, -74.00688467310093, 40.676346542366375)",54
"(-74.00688467310093, 40.676346542366375, -74.00693157746154, 40.676249312773635)",54
"(-74.00693157746154, 40.676249312773635, -74.00697190322963, 40.676165720054534)",54
"(-74.00697190322963, 40.676165720054534, -74.00700406467469, 40.67609904939085)",54
"(-74.00700406467469, 40.67609904939085, -74.00706904485916, 40.675964348217185)",54
"(-74.00706904485916, 40.675964348217185, -74.0070983798679, 40.67590354095095)",54
"(-74.0070983798679, 40.67590354095095, -74.00712795480122, 40.675841536877726)",54
"(-74.00712795480122, 40.675841536877726, -74.00715616268513, 40.67578239831959)",54
"(-74.00715616268513, 40.67578239831959, -74.00717987458138, 40.6757326884249)",54
"(-74.00717987458138, 40.6757326884249, -74.00721812194169, 40.675652502391486)",54
"(-74.00721812194169, 40.675652502391486, -74.00725354418499, 40.675578241910294)",54
"(-74.00725354418499, 40.675578241910294, -74.00741999869932, 40.67522926828466)",54
"(-74.00741999869932, 40.67522926828466, -74.00746239969916, 40.675141263627054)",54
"(-74.00746239969916, 40.675141263627054, -74.00751165434437, 40.675039033972446)",54
"(-74.0051788806772, 40.68499519603984, -74.00301014422467, 40.68439074297093)",620
"(-74.0051788806772, 40.68499519603984, -74.00485241636525, 40.68566813087762)",51
"(-74.00301014422467, 40.68439074297093, -74.00164857104464, 40.68400912374694)",620
"(-74.00485241636525, 40.68566813087762, -74.00268595111058, 40.685061930959414)",51
"(-74.00268595111058, 40.685061930959414, -74.00132721701732, 40.684682253007985)",443
"(-74.00164857104464, 40.68400912374694, -74.00153576583618, 40.683978219670735)",620
"(-74.00132721701732, 40.684682253007985, -74.00121093293463, 40.68464981778248)",443
"(-74.00128182439542, 40.68390963964072, -73.99972556177862, 40.68347314933913)",620
"(-74.00128182439542, 40.68390963964072, -74.00140016551025, 40.68394145341795)",620
"(-73.99972556177862, 40.68347314933913, -73.99787114447797, 40.68295736959302)",480
"(-73.99972556177862, 40.68347314933913, -73.99940054749683, 40.68414456227887)",456
"(-74.00095810120938, 40.684579318937544, -73.99940054749683, 40.68414456227887)",443
"(-74.00095810120938, 40.684579318937544, -74.00107363978812, 40.6846115383025)",443
"(-73.99940054749683, 40.68414456227887, -73.99755088123057, 40.68362881345959)",874
"(-73.99940054749683, 40.68414456227887, -73.99908066066145, 40.68481599229634)",551
"(-74.00153576583618, 40.683978219670735, -74.00147522298322, 40.68396163299674)",620
"(-74.00147522298322, 40.68396163299674, -74.00140016551025, 40.68394145341795)",620
"(-74.00121093293463, 40.68464981778248, -74.00114178950278, 40.68463053848824)",443
"(-74.00114178950278, 40.68463053848824, -74.00107363978812, 40.6846115383025)",443
"(-73.99787114447797, 40.68295736959302, -73.99819211097943, 40.682287329592725)",860
"(-73.99787114447797, 40.68295736959302, -73.99588110316822, 40.6823949535498)",867
"(-73.99787114447797, 40.68295736959302, -73.99755088123057, 40.68362881345959)",1304
"(-73.99755088123057, 40.68362881345959, -73.99555742747174, 40.68306853501619)",119
"(-73.99755088123057, 40.68362881345959, -73.9972268487105, 40.68429777087025)",1473
"(-73.99908066066145, 40.68481599229634, -73.9981887973023, 40.68669965826939)",1018
"(-74.00138866395594, 40.6877517881429, -74.00053820345488, 40.6874803174596)",267
"(-74.00138866395594, 40.6877517881429, -74.00147667256796, 40.68777664121921)",267
"(-74.00053820345488, 40.6874803174596, -74.00005340029122, 40.68731821726713)",267
"(-74.00005340029122, 40.68731821726713, -73.99993829523059, 40.68727702777407)",267
"(-73.99969626745465, 40.68719803434223, -73.99893196551677, 40.68694803821837)",267
"(-73.99969626745465, 40.68719803434223, -73.99980790608505, 40.68723319063135)",267
"(-73.99893196551677, 40.68694803821837, -73.9981887973023, 40.68669965826939)",267
"(-74.00046846939843, 40.68965914592817, -73.99912517443754, 40.68927496657783)",245
"(-74.00046846939843, 40.68965914592817, -74.00054817407835, 40.68968074438672)",245
"(-73.99912517443754, 40.68927496657783, -73.99899055836752, 40.6892410611496)",245
"(-73.99874207800303, 40.68917701419464, -73.99720210531751, 40.688749369290534)",245
"(-73.99874207800303, 40.68917701419464, -73.9988609596335, 40.68920780308257)",245
"(-73.99720210531751, 40.688749369290534, -73.99733223595386, 40.688484945630904)",749
"(-73.99720210531751, 40.688749369290534, -73.99533325874131, 40.68822630850638)",67
"(-73.99720210531751, 40.688749369290534, -73.99687398712891, 40.68943280543719)",957
"(-73.99993829523059, 40.68727702777407, -73.9998737749433, 40.68725393855433)",267
"(-73.9998737749433, 40.68725393855433, -73.99980790608505, 40.68723319063135)",267
"(-73.99899055836752, 40.6892410611496, -73.99893047391078, 40.68922580591131)",245
"(-73.99893047391078, 40.68922580591131, -73.9988609596335, 40.68920780308257)",245
"(-74.00147667256796, 40.68777664121921, -74.00116557193732, 40.68845058634751)",293
"(-74.00116557193732, 40.68845058634751, -74.00061750037153, 40.68960909109546)",293
"(-74.00054817407835, 40.68968074438672, -74.00047690871405, 40.689762486994184)",166
"(-74.00054817407835, 40.68968074438672, -74.00061750037153, 40.68960909109546)",293
"(-74.00068439003799, 40.691897815108035, -74.0007730577876, 40.69189575777485)",128
"(-74.00068439003799, 40.691897815108035, -73.99992106330963, 40.69167430257896)",128
"(-74.0007730577876, 40.69189575777485, -74.00179432019102, 40.69218477593522)",128
"(-74.00047690871405, 40.689762486994184, -73.99973054792906, 40.69134584825779)",166
"(-73.99973054792906, 40.69134584825779, -73.99992106330963, 40.69167430257896)",166
"(-74.00179432019102, 40.69218477593522, -74.0016998943102, 40.69238276685164)",128
"(-74.0016998943102, 40.69238276685164, -74.00161727547274, 40.692549071171584)",128
"(-74.00161727547274, 40.692549071171584, -74.00150636160558, 40.692772330543065)",128
"(-73.9986945211503, 40.67282457579263, -73.99881832242767, 40.67257410785038)",98
"(-73.9986945211503, 40.67282457579263, -73.99838807080819, 40.673470538396344)",98
"(-73.99838807080819, 40.673470538396344, -73.99807658786466, 40.67411460896819)",98
"(-73.99807658786466, 40.67411460896819, -73.99915538907388, 40.6744140881983)",12
"(-73.9996606646604, 40.674554355005775, -73.99915538907388, 40.6744140881983)",12
"(-73.9996606646604, 40.674554355005775, -74.00013621940334, 40.674688307021334)",12
"(-73.99744702777404, 40.67540002863195, -73.99714858471785, 40.676044897388124)",205
"(-73.99714858471785, 40.676044897388124, -73.99682794628599, 40.67669429519968)",205
"(-73.99682794628599, 40.67669429519968, -73.99647228408435, 40.67743865927093)",205
"(-73.99647228408435, 40.67743865927093, -73.99612861145164, 40.67816150028217)",205
"(-73.99612861145164, 40.67816150028217, -73.99608291338207, 40.678252963997295)",205
"(-73.99608291338207, 40.678252963997295, -73.9957939463999, 40.678837459750035)",205
"(-73.9957939463999, 40.678837459750035, -73.99372510867678, 40.67784162158665)",591
"(-73.9957939463999, 40.678837459750035, -73.99567137873694, 40.679045032792246)",851
"(-73.99372510867678, 40.67784162158665, -73.99329539568316, 40.678479467822875)",40
"(-73.99567137873694, 40.679045032792246, -73.99537354350531, 40.67948242807318)",704
"(-73.99567137873694, 40.679045032792246, -73.99590857051955, 40.67911230089478)",357
"(-73.99537354350531, 40.67948242807318, -73.99513859214129, 40.679825046097946)",704
"(-73.99513859214129, 40.679825046097946, -73.99488953614758, 40.6801998383799)",704
"(-73.99488953614758, 40.6801998383799, -73.99465372828011, 40.68054023107644)",704
"(-73.99465372828011, 40.68054023107644, -73.99440121256636, 40.68091883128332)",1410
"(-73.99329539568316, 40.678479467822875, -73.99294738655132, 40.67899544181679)",40
"(-73.99294738655132, 40.67899544181679, -73.99277972797131, 40.67923475213613)",40
"(-73.99277972797131, 40.67923475213613, -73.99258669086815, 40.67952022094012)",40
"(-73.99136983699964, 40.677549684291876, -73.99090790618415, 40.67810478984325)",178
"(-73.99090790618415, 40.67810478984325, -73.99042640060242, 40.67868032274905)",178
"(-73.99042640060242, 40.67868032274905, -73.98998533134105, 40.6793144274855)",323
"(-73.99728252513249, 40.67950194911074, -73.99590857051955, 40.67911230089478)",357
"(-73.99728252513249, 40.67950194911074, -73.9992703747163, 40.680054174296664)",357
"(-74.00040459578244, 40.67768953297403, -74.00005480073867, 40.678420166156606)",206
"(-74.00005480073867, 40.678420166156606, -73.99966394098344, 40.67923642801537)",614
"(-73.99966394098344, 40.67923642801537, -73.9992703747163, 40.680054174296664)",614
"(-73.9992703747163, 40.680054174296664, -73.99887682245522, 40.68087188312968)",655
"(-73.99887682245522, 40.68087188312968, -73.99851656058077, 40.68161628011114)",860
"(-73.99851656058077, 40.68161628011114, -73.99819211097943, 40.682287329592725)",860
"(-73.99588110316822, 40.6823949535498, -73.99391344601268, 40.68164034352061)",867
"(-73.99555742747174, 40.68306853501619, -73.99348050505961, 40.68227427274614)",119
"(-73.9981887973023, 40.68669965826939, -73.99727741753922, 40.68639844552684)",634
"(-73.9981887973023, 40.68669965826939, -73.99787200950166, 40.68735876573829)",749
"(-73.99727741753922, 40.68639844552684, -73.99635808467426, 40.68609625274853)",634
"(-73.99391344601268, 40.68164034352061, -73.9943428538208, 40.681005610985935)",1410
"(-73.99391344601268, 40.68164034352061, -73.99172797101401, 40.680790076720434)",436
"(-73.99391344601268, 40.68164034352061, -73.99348050505961, 40.68227427274614)",1067
"(-73.9972268487105, 40.68429777087025, -73.99635808467426, 40.68609625274853)",1473
"(-73.99635808467426, 40.68609625274853, -73.99538556352763, 40.685775130700506)",972
"(-73.99635808467426, 40.68609625274853, -73.99604119898142, 40.68675290582712)",1363
"(-73.99538556352763, 40.685775130700506, -73.99440802429949, 40.685452496318476)",972
"(-73.99604119898142, 40.68675290582712, -73.99573134665589, 40.68739709513375)",1363
"(-73.99440802429949, 40.685452496318476, -73.99425367929133, 40.685777997409296)",938
"(-73.99440121256636, 40.68091883128332, -73.9943428538208, 40.681005610985935)",1410
"(-73.99172797101401, 40.680790076720434, -73.99215804475257, 40.68015510918123)",40
"(-73.99172797101401, 40.680790076720434, -73.98955883881523, 40.679945677176036)",436
"(-73.99172797101401, 40.680790076720434, -73.99129654061508, 40.681424880408215)",40
"(-73.99348050505961, 40.68227427274614, -73.99129654061508, 40.681424880408215)",221
"(-73.99348050505961, 40.68227427274614, -73.99305193255208, 40.68290919112305)",1115
"(-73.99258669086815, 40.67952022094012, -73.99224262217156, 40.68003113210081)",40
"(-73.99129654061508, 40.681424880408215, -73.98912885993836, 40.680580806124986)",87
"(-73.99129654061508, 40.681424880408215, -73.9908666399591, 40.68205830476437)",214
"(-73.99224262217156, 40.68003113210081, -73.99215804475257, 40.68015510918123)",40
"(-73.98955883881523, 40.679945677176036, -73.98998533134105, 40.6793144274855)",323
"(-73.98955883881523, 40.679945677176036, -73.98912885993836, 40.680580806124986)",391
"(-73.98912885993836, 40.680580806124986, -73.9886992038771, 40.68121712212905)",304
"(-73.9908666399591, 40.68205830476437, -73.99042374247092, 40.68269393264428)",416
"(-73.99305193255208, 40.68290919112305, -73.99262292607429, 40.68354371160061)",1188
"(-73.99262292607429, 40.68354371160061, -73.99219161652576, 40.68417832032476)",1188
"(-73.99219161652576, 40.68417832032476, -73.9917617774242, 40.68481315261683)",1188
"(-73.99042374247092, 40.68269393264428, -73.99025853430405, 40.682933055681985)",416
"(-73.9886992038771, 40.68121712212905, -73.98827189200331, 40.68186238512788)",304
"(-73.98827189200331, 40.68186238512788, -73.9882079983876, 40.681960142014766)",304
"(-73.9882079983876, 40.681960142014766, -73.98805391373853, 40.68219416613887)",304
"(-73.99787200950166, 40.68735876573829, -73.99756191188999, 40.68800015031841)",749
"(-73.99756191188999, 40.68800015031841, -73.99733223595386, 40.688484945630904)",749
"(-73.99533325874131, 40.68822630850638, -73.99549679719681, 40.68788416493789)",1363
"(-73.99533325874131, 40.68822630850638, -73.99500121964384, 40.68891456595099)",1506
"(-73.99687398712891, 40.68943280543719, -73.9965480514989, 40.690103525408944)",957
"(-73.99623278138093, 40.69075777436566, -73.9965480514989, 40.690103525408944)",831
"(-73.99623278138093, 40.69075777436566, -73.9959143567291, 40.691415489268564)",224
"(-73.9965480514989, 40.690103525408944, -73.99467753931718, 40.68958293943249)",976
"(-73.9959143567291, 40.691415489268564, -73.99508016968834, 40.693147214213084)",224
"(-73.99573134665589, 40.68739709513375, -73.99549679719681, 40.68788416493789)",1363
"(-73.99425367929133, 40.685777997409296, -73.99409147697313, 40.68611343954776)",938
"(-73.99409147697313, 40.68611343954776, -73.9939292963194, 40.68645287072018)",938
"(-73.9939292963194, 40.68645287072018, -73.9937873700592, 40.686755967021675)",922
"(-73.9937873700592, 40.686755967021675, -73.99360423252725, 40.68712722972992)",922
"(-73.99360423252725, 40.68712722972992, -73.99333822980489, 40.68767879718066)",922
"(-73.99333822980489, 40.68767879718066, -73.99326829990873, 40.68782445116704)",922
"(-73.99326829990873, 40.68782445116704, -73.9919398517594, 40.68731407180026)",922
"(-73.99467753931718, 40.68958293943249, -73.99500121964384, 40.68891456595099)",1506
"(-73.99467753931718, 40.68958293943249, -73.9926855276102, 40.6890332467882)",611
"(-73.99467753931718, 40.68958293943249, -73.99436092810406, 40.69023947955109)",2121
"(-73.9926855276102, 40.6890332467882, -73.99262286067041, 40.68916054835773)",611
"(-73.99436092810406, 40.69023947955109, -73.99404558824455, 40.69089726151881)",2121
"(-73.99262286067041, 40.68916054835773, -73.99109339526466, 40.6885710361429)",611
"(-73.99109339526466, 40.6885710361429, -73.99150877034401, 40.68795840323189)",1437
"(-73.99109339526466, 40.6885710361429, -73.98961242294853, 40.68799183683174)",61
"(-73.99109339526466, 40.6885710361429, -73.99070669561522, 40.6891367440781)",1217
"(-73.99202454748169, 40.670257415912666, -73.99252651279954, 40.669654869711685)",169
"(-73.99202454748169, 40.670257415912666, -73.99152256110372, 40.6708612467157)",169
"(-73.99252651279954, 40.669654869711685, -73.99302898934478, 40.66905305883103)",169
"(-73.99152256110372, 40.6708612467157, -73.99138382080702, 40.6710271203379)",169
"(-73.99102303839103, 40.67145846659621, -73.99138382080702, 40.6710271203379)",169
"(-73.99102303839103, 40.67145846659621, -73.98877003758078, 40.67038404399272)",239
"(-73.99102303839103, 40.67145846659621, -73.99051727231378, 40.67206608470209)",181
"(-73.98913271999002, 40.669959206644634, -73.98927272020875, 40.66978263770963)",92
"(-73.98913271999002, 40.669959206644634, -73.98877003758078, 40.67038404399272)",92
"(-73.98927272020875, 40.66978263770963, -73.9897770364272, 40.66917399008874)",92
"(-73.9897770364272, 40.66917399008874, -73.99028405151424, 40.66857494804261)",92
"(-73.98877003758078, 40.67038404399272, -73.9887132256772, 40.67035690680473)",303
"(-73.98877003758078, 40.67038404399272, -73.98826806824437, 40.67098700600136)",230
"(-73.99028405151424, 40.66857494804261, -73.99078593593121, 40.66798092728615)",17
"(-73.9887132256772, 40.67035690680473, -73.98864720152609, 40.6703246888725)",303
"(-73.98864720152609, 40.6703246888725, -73.98630429192377, 40.66917266552883)",537
"(-73.98864720152609, 40.6703246888725, -73.9881420026976, 40.67092795619195)",234
"(-73.9917617774242, 40.68481315261683, -73.99133249790336, 40.685448406537596)",1188
"(-73.9919398517594, 40.68731407180026, -73.99046739483379, 40.686727751928316)",505
"(-73.9919398517594, 40.68731407180026, -73.99150877034401, 40.68795840323189)",417
"(-73.99046739483379, 40.686727751928316, -73.99090315122321, 40.686082425098554)",1188
