trip_duration,start_time,stop_time,start_station_id,start_station_name,start_lat,start_lon,end_station_id,end_station_name,end_lat,end_lon,bike_id,user_type,birth_year,gender,od_pair
1221,2018-11-03 14:41:39.8620,2018-11-03 15:02:01.2640,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 5 St,40.710451,-73.960876,35144,Subscriber,1995,2,"('127', '532')"
1619,2018-11-26 18:44:11.6680,2018-11-26 19:11:11.2260,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 5 St,40.710451,-73.960876,34954,Subscriber,1995,1,"('127', '532')"
1902,2018-11-11 16:22:52.6970,2018-11-11 16:54:35.4670,128,MacDougal St & Prince St,40.72710258,-74.00297088,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,30979,Subscriber,1990,1,"('128', '2002')"
1895,2018-11-11 16:22:55.3870,2018-11-11 16:54:31.1980,128,MacDougal St & Prince St,40.72710258,-74.00297088,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,30099,Subscriber,1980,2,"('128', '2002')"
1328,2018-11-13 18:26:07.9240,2018-11-13 18:48:16.2430,128,MacDougal St & Prince St,40.72710258,-74.00297088,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,15410,Subscriber,1993,2,"('128', '2002')"
1346,2018-11-29 17:36:33.4990,2018-11-29 17:58:59.5320,128,MacDougal St & Prince St,40.72710258,-74.00297088,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,34035,Subscriber,1993,2,"('128', '2002')"
1952,2018-11-06 22:21:20.2860,2018-11-06 22:53:53.0980,128,MacDougal St & Prince St,40.72710258,-74.00297088,282,Kent Ave & S 11 St,40.707644944175705,-73.96841526031494,31652,Subscriber,1992,1,"('128', '282')"
1174,2018-11-01 20:51:06.5750,2018-11-01 21:10:41.0390,128,MacDougal St & Prince St,40.72710258,-74.00297088,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,35231,Subscriber,1988,1,"('128', '3093')"
1907,2018-11-17 11:26:09.5320,2018-11-17 11:57:57.0620,128,MacDougal St & Prince St,40.72710258,-74.00297088,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,34980,Subscriber,1982,2,"('128', '3093')"
1907,2018-11-01 22:55:10.3950,2018-11-01 23:26:57.5810,128,MacDougal St & Prince St,40.72710258,-74.00297088,3100,Nassau Ave & Newell St,40.724812564400175,-73.94752621650696,16185,Subscriber,1988,1,"('128', '3100')"
1687,2018-11-02 18:37:59.2230,2018-11-02 19:06:07.2130,128,MacDougal St & Prince St,40.72710258,-74.00297088,3100,Nassau Ave & Newell St,40.724812564400175,-73.94752621650696,19442,Subscriber,1988,1,"('128', '3100')"
1574,2018-11-27 21:36:30.6280,2018-11-27 22:02:45.2780,128,MacDougal St & Prince St,40.72710258,-74.00297088,3100,Nassau Ave & Newell St,40.724812564400175,-73.94752621650696,33833,Subscriber,1981,1,"('128', '3100')"
2210,2018-11-03 15:11:40.4770,2018-11-03 15:48:30.6070,128,MacDougal St & Prince St,40.72710258,-74.00297088,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,34113,Subscriber,1989,2,"('128', '481')"
1540,2018-11-12 18:21:06.7900,2018-11-12 18:46:47.0870,128,MacDougal St & Prince St,40.72710258,-74.00297088,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,34209,Subscriber,1985,2,"('128', '481')"
1330,2018-11-19 18:25:55.7860,2018-11-19 18:48:05.9750,128,MacDougal St & Prince St,40.72710258,-74.00297088,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,18480,Subscriber,1985,2,"('128', '481')"
1440,2018-11-29 17:22:10.7910,2018-11-29 17:46:10.8850,128,MacDougal St & Prince St,40.72710258,-74.00297088,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,34141,Subscriber,1985,2,"('128', '481')"
