trip_duration,start_time,stop_time,start_station_id,start_station_name,start_lat,start_lon,end_station_id,end_station_name,end_lat,end_lon,bike_id,user_type,birth_year,gender,od_pair
1385,2018-07-16 08:19:30.7220,2018-07-16 08:42:36.3960,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,410,Suffolk St & Stanton St,40.72066442,-73.98517977,30283,Subscriber,1986,2,"('120', '410')"
1468,2018-07-17 07:46:18.4420,2018-07-17 08:10:47.1430,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,410,Suffolk St & Stanton St,40.72066442,-73.98517977,16144,Subscriber,1986,2,"('120', '410')"
1300,2018-07-19 07:48:06.3710,2018-07-19 08:09:46.9150,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,410,Suffolk St & Stanton St,40.72066442,-73.98517977,31447,Subscriber,1986,2,"('120', '410')"
1371,2018-07-26 10:40:04.1640,2018-07-26 11:02:55.3390,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,410,Suffolk St & Stanton St,40.72066442,-73.98517977,33040,Subscriber,1986,2,"('120', '410')"
1221,2018-07-30 07:46:01.6520,2018-07-30 08:06:23.2720,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,410,Suffolk St & Stanton St,40.72066442,-73.98517977,27141,Subscriber,1986,2,"('120', '410')"
1378,2018-07-31 13:16:35.8570,2018-07-31 13:39:34.8340,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,410,Suffolk St & Stanton St,40.72066442,-73.98517977,29857,Customer,1987,1,"('120', '410')"
2606,2018-07-13 18:05:57.3120,2018-07-13 18:49:24.1880,127,Barrow St & Hudson St,40.73172428,-74.00674436,3092,Berry St & N 8 St,40.7190095,-73.95852515,31112,Subscriber,1987,1,"('127', '3092')"
2615,2018-07-28 15:58:43.6600,2018-07-28 16:42:19.6240,127,Barrow St & Hudson St,40.73172428,-74.00674436,3092,Berry St & N 8 St,40.7190095,-73.95852515,18508,Subscriber,1987,1,"('127', '3092')"
2530,2018-07-28 16:00:45.7750,2018-07-28 16:42:56.6170,127,Barrow St & Hudson St,40.73172428,-74.00674436,3092,Berry St & N 8 St,40.7190095,-73.95852515,20130,Customer,1969,0,"('127', '3092')"
1616,2018-07-31 18:40:09.6160,2018-07-31 19:07:05.9880,127,Barrow St & Hudson St,40.73172428,-74.00674436,3092,Berry St & N 8 St,40.7190095,-73.95852515,25823,Subscriber,1971,1,"('127', '3092')"
1944,2018-07-02 13:55:12.7600,2018-07-02 14:27:37.5140,127,Barrow St & Hudson St,40.73172428,-74.00674436,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,32538,Subscriber,1991,2,"('127', '460')"
3047,2018-07-15 15:22:12.1040,2018-07-15 16:12:59.1500,127,Barrow St & Hudson St,40.73172428,-74.00674436,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,30078,Customer,1969,0,"('127', '460')"
1448,2018-07-31 20:29:11.0160,2018-07-31 20:53:19.7060,127,Barrow St & Hudson St,40.73172428,-74.00674436,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,30635,Subscriber,1977,1,"('127', '460')"
2597,2018-07-13 19:01:19.3800,2018-07-13 19:44:37.3640,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 5 St,40.710451,-73.960876,32316,Subscriber,1982,1,"('127', '532')"
1635,2018-07-29 05:51:12.4310,2018-07-29 06:18:27.6380,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 5 St,40.710451,-73.960876,32967,Subscriber,1953,1,"('127', '532')"
2407,2018-07-14 17:43:42.3690,2018-07-14 18:23:49.6570,128,MacDougal St & Prince St,40.72710258,-74.00297088,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,25284,Subscriber,1983,1,"('128', '2002')"
2445,2018-07-14 17:43:56.1130,2018-07-14 18:24:41.9300,128,MacDougal St & Prince St,40.72710258,-74.00297088,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,28430,Customer,1985,2,"('128', '2002')"
2620,2018-07-18 18:20:56.2610,2018-07-18 19:04:37.0700,128,MacDougal St & Prince St,40.72710258,-74.00297088,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,19381,Subscriber,1986,1,"('128', '2002')"
1451,2018-07-20 19:43:14.1890,2018-07-20 20:07:25.9380,128,MacDougal St & Prince St,40.72710258,-74.00297088,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,31850,Subscriber,1978,1,"('128', '2002')"
1579,2018-07-21 01:28:30.6010,2018-07-21 01:54:50.5360,128,MacDougal St & Prince St,40.72710258,-74.00297088,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,25091,Subscriber,1969,0,"('128', '2002')"
1575,2018-07-21 01:28:35.6440,2018-07-21 01:54:50.6580,128,MacDougal St & Prince St,40.72710258,-74.00297088,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,26001,Subscriber,1987,2,"('128', '2002')"
1596,2018-07-30 07:35:25.6300,2018-07-30 08:02:01.8690,128,MacDougal St & Prince St,40.72710258,-74.00297088,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,31494,Subscriber,1990,2,"('128', '2002')"
1703,2018-07-10 19:05:42.1700,2018-07-10 19:34:05.3970,128,MacDougal St & Prince St,40.72710258,-74.00297088,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,29186,Subscriber,1992,2,"('128', '3016')"
