trip_duration,start_time,stop_time,start_station_id,start_station_name,start_lat,start_lon,end_station_id,end_station_name,end_lat,end_lon,bike_id,user_type,birth_year,gender,od_pair
1809,7/27/2016 20:55:39,7/27/2016 21:25:49,127,Barrow St & Hudson St,40.73172428,-74.00674436,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,25189,Subscriber,1985.0,2,"('127', '2002')"
1779,7/27/2016 20:56:04,7/27/2016 21:25:44,127,Barrow St & Hudson St,40.73172428,-74.00674436,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,23147,Subscriber,1987.0,1,"('127', '2002')"
1448,7/5/2016 15:13:05,7/5/2016 15:37:13,127,Barrow St & Hudson St,40.73172428,-74.00674436,389,Broadway & Berry St,40.71044554,-73.96525063,22205,Subscriber,1990.0,0,"('127', '389')"
1518,7/26/2016 15:40:48,7/26/2016 16:06:07,127,Barrow St & Hudson St,40.73172428,-74.00674436,389,Broadway & Berry St,40.71044554,-73.96525063,26057,Subscriber,1990.0,0,"('127', '389')"
1772,7/29/2016 17:51:42,7/29/2016 18:21:14,127,Barrow St & Hudson St,40.73172428,-74.00674436,389,Broadway & Berry St,40.71044554,-73.96525063,18784,Subscriber,1990.0,0,"('127', '389')"
2348,7/24/2016 18:23:02,7/24/2016 19:02:10,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 4 St,40.710451,-73.960876,25620,Subscriber,1990.0,2,"('127', '532')"
981,7/5/2016 18:22:45,7/5/2016 18:39:07,128,MacDougal St & Prince St,40.72710258,-74.00297088,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,25043,Subscriber,1973.0,1,"('128', '2002')"
1201,7/12/2016 17:26:17,7/12/2016 17:46:19,128,MacDougal St & Prince St,40.72710258,-74.00297088,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,16479,Subscriber,1973.0,1,"('128', '2002')"
1968,7/17/2016 13:35:55,7/17/2016 14:08:43,128,MacDougal St & Prince St,40.72710258,-74.00297088,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,22782,Subscriber,1988.0,1,"('128', '2002')"
1937,7/17/2016 13:36:40,7/17/2016 14:08:58,128,MacDougal St & Prince St,40.72710258,-74.00297088,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,25115,Subscriber,1990.0,2,"('128', '2002')"
2503,7/11/2016 21:45:45,7/11/2016 22:27:29,128,MacDougal St & Prince St,40.72710258,-74.00297088,3047,Halsey St & Tompkins Ave,40.6823687,-73.944118,15709,Subscriber,1991.0,2,"('128', '3047')"
1630,7/25/2016 21:24:35,7/25/2016 21:51:46,128,MacDougal St & Prince St,40.72710258,-74.00297088,3096,Union Ave & N 12 St,40.71924,-73.95242,25364,Subscriber,1977.0,1,"('128', '3096')"
1040,7/12/2016 22:09:10,7/12/2016 22:26:30,128,MacDougal St & Prince St,40.72710258,-74.00297088,389,Broadway & Berry St,40.71044554,-73.96525063,25292,Subscriber,1971.0,1,"('128', '389')"
2843,7/16/2016 20:52:13,7/16/2016 21:39:36,128,MacDougal St & Prince St,40.72710258,-74.00297088,389,Broadway & Berry St,40.71044554,-73.96525063,25835,Subscriber,1979.0,1,"('128', '389')"
982,7/29/2016 23:20:33,7/29/2016 23:36:55,128,MacDougal St & Prince St,40.72710258,-74.00297088,389,Broadway & Berry St,40.71044554,-73.96525063,24368,Subscriber,1971.0,1,"('128', '389')"
1620,7/6/2016 17:54:56,7/6/2016 18:21:57,128,MacDougal St & Prince St,40.72710258,-74.00297088,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,26012,Subscriber,1988.0,2,"('128', '460')"
2064,7/12/2016 18:32:40,7/12/2016 19:07:05,128,MacDougal St & Prince St,40.72710258,-74.00297088,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,25493,Subscriber,1988.0,2,"('128', '460')"
1558,7/13/2016 17:41:24,7/13/2016 18:07:23,128,MacDougal St & Prince St,40.72710258,-74.00297088,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,20085,Subscriber,1988.0,2,"('128', '460')"
1594,7/15/2016 20:16:13,7/15/2016 20:42:48,128,MacDougal St & Prince St,40.72710258,-74.00297088,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,20537,Subscriber,1984.0,2,"('128', '460')"
1489,7/22/2016 17:22:42,7/22/2016 17:47:31,128,MacDougal St & Prince St,40.72710258,-74.00297088,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,16432,Subscriber,1988.0,2,"('128', '460')"
1394,7/25/2016 18:24:49,7/25/2016 18:48:03,128,MacDougal St & Prince St,40.72710258,-74.00297088,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,25183,Subscriber,1988.0,2,"('128', '460')"
1620,7/26/2016 18:10:03,7/26/2016 18:37:04,128,MacDougal St & Prince St,40.72710258,-74.00297088,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,24992,Subscriber,1988.0,2,"('128', '460')"
1624,7/29/2016 18:06:34,7/29/2016 18:33:39,128,MacDougal St & Prince St,40.72710258,-74.00297088,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,14947,Subscriber,1988.0,2,"('128', '460')"
1019,7/25/2016 16:52:56,7/25/2016 17:09:56,128,MacDougal St & Prince St,40.72710258,-74.00297088,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,23322,Subscriber,1979.0,1,"('128', '481')"
1433,7/3/2016 12:41:22,7/3/2016 13:05:16,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,25748,Customer,,0,"('128', '532')"
1567,7/3/2016 12:41:30,7/3/2016 13:07:37,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,25020,Customer,,0,"('128', '532')"
1406,7/3/2016 12:42:02,7/3/2016 13:05:29,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,18749,Customer,,0,"('128', '532')"
1531,7/4/2016 12:59:28,7/4/2016 13:25:00,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,19074,Subscriber,1984.0,1,"('128', '532')"
1387,7/10/2016 11:42:48,7/10/2016 12:05:56,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,22607,Subscriber,1988.0,2,"('128', '532')"
1016,7/13/2016 00:08:43,7/13/2016 00:25:40,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,16272,Subscriber,1989.0,1,"('128', '532')"
1179,7/13/2016 23:00:06,7/13/2016 23:19:45,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,20780,Subscriber,1989.0,1,"('128', '532')"
1137,7/15/2016 00:34:30,7/15/2016 00:53:28,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,25556,Subscriber,1989.0,1,"('128', '532')"
1409,7/17/2016 10:57:37,7/17/2016 11:21:07,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,25538,Subscriber,1988.0,2,"('128', '532')"
