trip_duration,start_time,stop_time,start_station_id,start_station_name,start_lat,start_lon,end_station_id,end_station_name,end_lat,end_lon,bike_id,user_type,birth_year,gender,od_pair
1534,2017-11-04 16:18:28,2017-11-04 16:44:02,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,410,Suffolk St & Stanton St,40.72066442,-73.98517977,32260,Subscriber,1991.0,2,"('120', '410')"
1739,2017-11-05 13:45:10,2017-11-05 14:14:09,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,410,Suffolk St & Stanton St,40.72066442,-73.98517977,30530,Subscriber,1991.0,2,"('120', '410')"
1502,2017-11-07 08:40:33,2017-11-07 09:05:35,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,410,Suffolk St & Stanton St,40.72066442,-73.98517977,14694,Subscriber,1991.0,2,"('120', '410')"
1576,2017-11-15 08:46:35,2017-11-15 09:12:52,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,410,Suffolk St & Stanton St,40.72066442,-73.98517977,26956,Subscriber,1991.0,2,"('120', '410')"
1558,2017-11-16 08:40:06,2017-11-16 09:06:05,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,410,Suffolk St & Stanton St,40.72066442,-73.98517977,27001,Subscriber,1991.0,2,"('120', '410')"
1513,2017-11-20 08:52:22,2017-11-20 09:17:36,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,410,Suffolk St & Stanton St,40.72066442,-73.98517977,26809,Subscriber,1991.0,2,"('120', '410')"
1646,2017-11-21 08:58:24,2017-11-21 09:25:50,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,410,Suffolk St & Stanton St,40.72066442,-73.98517977,31342,Subscriber,1991.0,2,"('120', '410')"
1418,2017-11-27 08:49:55,2017-11-27 09:13:34,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,410,Suffolk St & Stanton St,40.72066442,-73.98517977,17733,Subscriber,1991.0,2,"('120', '410')"
1762,2017-11-28 09:06:28,2017-11-28 09:35:50,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,410,Suffolk St & Stanton St,40.72066442,-73.98517977,18378,Subscriber,1991.0,2,"('120', '410')"
1663,2017-11-29 08:52:06,2017-11-29 09:19:50,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,410,Suffolk St & Stanton St,40.72066442,-73.98517977,26143,Subscriber,1991.0,2,"('120', '410')"
1440,2017-11-30 09:09:08,2017-11-30 09:33:09,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,410,Suffolk St & Stanton St,40.72066442,-73.98517977,28772,Subscriber,1991.0,2,"('120', '410')"
1222,2017-11-04 15:10:22,2017-11-04 15:30:45,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 4 St,40.710451,-73.960876,21025,Subscriber,1995.0,2,"('127', '532')"
1325,2017-11-11 15:11:57,2017-11-11 15:34:02,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 4 St,40.710451,-73.960876,21044,Subscriber,1995.0,2,"('127', '532')"
1334,2017-11-12 13:33:48,2017-11-12 13:56:02,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 4 St,40.710451,-73.960876,28372,Subscriber,1995.0,2,"('127', '532')"
1776,2017-11-17 19:02:10,2017-11-17 19:31:46,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 4 St,40.710451,-73.960876,25663,Subscriber,1965.0,1,"('127', '532')"
1268,2017-11-25 16:26:18,2017-11-25 16:47:26,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 4 St,40.710451,-73.960876,21619,Subscriber,1995.0,2,"('127', '532')"
1824,2017-11-26 17:50:52,2017-11-26 18:21:16,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 4 St,40.710451,-73.960876,29869,Subscriber,1989.0,1,"('127', '532')"
1482,2017-11-28 17:21:19,2017-11-28 17:46:01,128,MacDougal St & Prince St,40.72710258,-74.00297088,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,31493,Subscriber,1979.0,2,"('128', '2002')"
1789,2017-11-30 23:05:10,2017-11-30 23:34:59,128,MacDougal St & Prince St,40.72710258,-74.00297088,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,32752,Subscriber,1978.0,1,"('128', '2002')"
1713,2017-11-04 18:14:58,2017-11-04 18:43:31,128,MacDougal St & Prince St,40.72710258,-74.00297088,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,26757,Subscriber,1987.0,1,"('128', '3016')"
1314,2017-11-02 17:42:09,2017-11-02 18:04:03,128,MacDougal St & Prince St,40.72710258,-74.00297088,3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,26681,Subscriber,1979.0,1,"('128', '3074')"
1793,2017-11-16 18:19:59,2017-11-16 18:49:52,128,MacDougal St & Prince St,40.72710258,-74.00297088,3082,Hope St & Union Ave,40.71167351,-73.95141312,28547,Subscriber,1973.0,1,"('128', '3082')"
1545,2017-11-18 18:56:07,2017-11-18 19:21:52,128,MacDougal St & Prince St,40.72710258,-74.00297088,3082,Hope St & Union Ave,40.71167351,-73.95141312,30118,Subscriber,1973.0,1,"('128', '3082')"
1126,2017-11-06 18:17:51,2017-11-06 18:36:38,128,MacDougal St & Prince St,40.72710258,-74.00297088,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,20216,Subscriber,1979.0,1,"('128', '460')"
1608,2017-11-14 13:36:08,2017-11-14 14:02:56,128,MacDougal St & Prince St,40.72710258,-74.00297088,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,29863,Subscriber,1990.0,1,"('128', '460')"
1541,2017-11-14 13:37:15,2017-11-14 14:02:56,128,MacDougal St & Prince St,40.72710258,-74.00297088,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,26443,Subscriber,1980.0,2,"('128', '460')"
1114,2017-11-22 13:30:03,2017-11-22 13:48:38,128,MacDougal St & Prince St,40.72710258,-74.00297088,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,30301,Subscriber,1980.0,2,"('128', '460')"
1153,2017-11-03 12:37:52,2017-11-03 12:57:05,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,30889,Customer,1991.0,1,"('128', '532')"
1318,2017-11-14 22:23:27,2017-11-14 22:45:26,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,30057,Subscriber,1989.0,1,"('128', '532')"
1320,2017-11-21 19:43:12,2017-11-21 20:05:12,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,29955,Subscriber,1989.0,1,"('128', '532')"
1044,2017-11-28 23:57:31,2017-11-29 00:14:56,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,15445,Subscriber,1988.0,1,"('128', '532')"
