trip_duration,start_time,stop_time,start_station_id,start_station_name,start_lat,start_lon,end_station_id,end_station_name,end_lat,end_lon,bike_id,user_type,birth_year,gender,od_pair
1499,11/12/2015 20:08:02,11/12/2015 20:33:02,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 4 St,40.710451,-73.960876,18225,Subscriber,1983.0,2,"('127', '532')"
1537,11/20/2015 15:51:56,11/20/2015 16:17:34,128,MacDougal St & Prince St,40.72710258,-74.00297088,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,22751,Subscriber,1987.0,2,"('128', '2002')"
1502,11/22/2015 20:20:43,11/22/2015 20:45:45,128,MacDougal St & Prince St,40.72710258,-74.00297088,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,22813,Subscriber,1974.0,1,"('128', '460')"
1806,11/23/2015 21:06:42,11/23/2015 21:36:49,128,MacDougal St & Prince St,40.72710258,-74.00297088,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,20235,Subscriber,1974.0,1,"('128', '460')"
1803,11/7/2015 13:01:24,11/7/2015 13:31:28,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,20512,Customer,,0,"('128', '532')"
1762,11/7/2015 13:02:08,11/7/2015 13:31:31,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,14874,Customer,,0,"('128', '532')"
2282,11/14/2015 14:15:35,11/14/2015 14:53:38,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,21367,Subscriber,1991.0,2,"('128', '532')"
1210,11/14/2015 19:26:26,11/14/2015 19:46:36,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,17706,Subscriber,1985.0,2,"('128', '532')"
1185,11/14/2015 19:26:26,11/14/2015 19:46:12,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,20036,Subscriber,1970.0,1,"('128', '532')"
1527,11/16/2015 22:05:53,11/16/2015 22:31:20,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,21237,Subscriber,1968.0,2,"('128', '532')"
1263,11/20/2015 17:23:13,11/20/2015 17:44:17,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,15392,Subscriber,1990.0,2,"('128', '532')"
1460,11/21/2015 16:46:20,11/21/2015 17:10:40,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,19987,Subscriber,1963.0,1,"('128', '532')"
852,11/22/2015 10:34:02,11/22/2015 10:48:14,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,16852,Subscriber,1970.0,1,"('128', '532')"
1144,11/13/2015 21:01:14,11/13/2015 21:20:19,150,E 2 St & Avenue C,40.7208736,-73.98085795,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,19882,Subscriber,1964.0,1,"('150', '3093')"
753,11/5/2015 17:02:02,11/5/2015 17:14:35,150,E 2 St & Avenue C,40.7208736,-73.98085795,532,S 5 Pl & S 4 St,40.710451,-73.960876,18442,Subscriber,1980.0,2,"('150', '532')"
1006,11/6/2015 00:42:30,11/6/2015 00:59:17,150,E 2 St & Avenue C,40.7208736,-73.98085795,532,S 5 Pl & S 4 St,40.710451,-73.960876,15146,Customer,,0,"('150', '532')"
660,11/8/2015 18:38:43,11/8/2015 18:49:43,150,E 2 St & Avenue C,40.7208736,-73.98085795,532,S 5 Pl & S 4 St,40.710451,-73.960876,23378,Subscriber,1984.0,1,"('150', '532')"
1028,11/11/2015 14:33:45,11/11/2015 14:50:54,150,E 2 St & Avenue C,40.7208736,-73.98085795,532,S 5 Pl & S 4 St,40.710451,-73.960876,23623,Customer,,0,"('150', '532')"
981,11/11/2015 14:34:12,11/11/2015 14:50:33,150,E 2 St & Avenue C,40.7208736,-73.98085795,532,S 5 Pl & S 4 St,40.710451,-73.960876,22487,Customer,,0,"('150', '532')"
977,11/11/2015 14:34:17,11/11/2015 14:50:35,150,E 2 St & Avenue C,40.7208736,-73.98085795,532,S 5 Pl & S 4 St,40.710451,-73.960876,23362,Customer,,0,"('150', '532')"
