trip_duration,start_time,stop_time,start_station_id,start_station_name,start_lat,start_lon,end_station_id,end_station_name,end_lat,end_lon,bike_id,user_type,birth_year,gender,od_pair
2284,6/3/2016 08:32:07,6/3/2016 09:10:11,127,Barrow St & Hudson St,40.73172428,-74.00674436,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,17491,Subscriber,1967.0,2,"('127', '2002')"
1987,6/17/2016 09:58:16,6/17/2016 10:31:23,127,Barrow St & Hudson St,40.73172428,-74.00674436,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,16339,Subscriber,1967.0,2,"('127', '2002')"
2140,6/23/2016 18:43:54,6/23/2016 19:19:35,127,Barrow St & Hudson St,40.73172428,-74.00674436,3072,Leonard St & Boerum St,40.70583339,-73.94644578,15804,Subscriber,1990.0,2,"('127', '3072')"
1677,6/3/2016 18:44:14,6/3/2016 19:12:12,127,Barrow St & Hudson St,40.73172428,-74.00674436,3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,24736,Subscriber,1990.0,1,"('127', '3074')"
1777,6/10/2016 18:28:51,6/10/2016 18:58:29,127,Barrow St & Hudson St,40.73172428,-74.00674436,3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,25326,Subscriber,1990.0,1,"('127', '3074')"
1868,6/16/2016 18:55:32,6/16/2016 19:26:40,127,Barrow St & Hudson St,40.73172428,-74.00674436,3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,25599,Subscriber,1990.0,1,"('127', '3074')"
1722,6/20/2016 18:46:43,6/20/2016 19:15:25,127,Barrow St & Hudson St,40.73172428,-74.00674436,3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,22107,Subscriber,1990.0,1,"('127', '3074')"
1743,6/21/2016 19:03:02,6/21/2016 19:32:05,127,Barrow St & Hudson St,40.73172428,-74.00674436,3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,16795,Subscriber,1990.0,1,"('127', '3074')"
1486,6/28/2016 18:06:21,6/28/2016 18:31:07,127,Barrow St & Hudson St,40.73172428,-74.00674436,389,Broadway & Berry St,40.71044554,-73.96525063,23403,Subscriber,1990.0,0,"('127', '389')"
1647,6/30/2016 17:42:55,6/30/2016 18:10:23,127,Barrow St & Hudson St,40.73172428,-74.00674436,389,Broadway & Berry St,40.71044554,-73.96525063,17858,Subscriber,1990.0,0,"('127', '389')"
1557,6/18/2016 10:26:24,6/18/2016 10:52:21,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 4 St,40.710451,-73.960876,24281,Subscriber,1981.0,1,"('127', '532')"
1683,6/26/2016 06:03:00,6/26/2016 06:31:03,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 4 St,40.710451,-73.960876,24875,Subscriber,1953.0,1,"('127', '532')"
