trip_duration,start_time,stop_time,start_station_id,start_station_name,start_lat,start_lon,end_station_id,end_station_name,end_lat,end_lon,bike_id,user_type,birth_year,gender,od_pair
1466,7/5/2015 21:44:21,7/5/2015 22:08:47,127,Barrow St & Hudson St,40.73172428,-74.00674436,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,22270,Subscriber,1985.0,1,"('127', '2002')"
2117,7/17/2015 18:08:04,7/17/2015 18:43:22,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 4 St,40.710451,-73.960876,22807,Subscriber,1985.0,1,"('127', '532')"
1506,7/18/2015 06:18:26,7/18/2015 06:43:33,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 4 St,40.710451,-73.960876,22086,Subscriber,1953.0,1,"('127', '532')"
2263,7/18/2015 14:33:18,7/18/2015 15:11:02,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 4 St,40.710451,-73.960876,17408,Customer,,0,"('127', '532')"
2214,7/18/2015 14:34:12,7/18/2015 15:11:07,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 4 St,40.710451,-73.960876,21395,Customer,,0,"('127', '532')"
1522,7/19/2015 20:55:05,7/19/2015 21:20:27,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 4 St,40.710451,-73.960876,18698,Subscriber,1988.0,2,"('127', '532')"
1811,7/30/2015 22:08:44,7/30/2015 22:38:56,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 4 St,40.710451,-73.960876,22994,Customer,,0,"('127', '532')"
1063,7/1/2015 18:55:33,7/1/2015 19:13:17,128,MacDougal St & Prince St,40.72710258,-74.00297088,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,21383,Subscriber,1973.0,1,"('128', '2002')"
1283,7/1/2015 18:56:59,7/1/2015 19:18:23,128,MacDougal St & Prince St,40.72710258,-74.00297088,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,20659,Subscriber,1993.0,2,"('128', '2002')"
1056,7/7/2015 19:29:16,7/7/2015 19:46:52,128,MacDougal St & Prince St,40.72710258,-74.00297088,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,19342,Subscriber,1973.0,1,"('128', '2002')"
1219,7/9/2015 18:37:29,7/9/2015 18:57:48,128,MacDougal St & Prince St,40.72710258,-74.00297088,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,22340,Subscriber,1973.0,1,"('128', '2002')"
1548,7/27/2015 18:30:40,7/27/2015 18:56:28,128,MacDougal St & Prince St,40.72710258,-74.00297088,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,18606,Subscriber,1992.0,2,"('128', '460')"
1584,7/1/2015 11:03:44,7/1/2015 11:30:08,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,16738,Subscriber,1988.0,1,"('128', '532')"
1806,7/5/2015 11:02:41,7/5/2015 11:32:48,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,20271,Customer,,0,"('128', '532')"
1804,7/5/2015 11:02:46,7/5/2015 11:32:51,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,19476,Customer,,0,"('128', '532')"
1045,7/5/2015 13:51:03,7/5/2015 14:08:28,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,19733,Subscriber,1982.0,1,"('128', '532')"
1546,7/6/2015 16:49:35,7/6/2015 17:15:21,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,20592,Subscriber,1984.0,1,"('128', '532')"
1225,7/7/2015 18:46:46,7/7/2015 19:07:11,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,16233,Subscriber,1980.0,1,"('128', '532')"
1102,7/8/2015 21:28:15,7/8/2015 21:46:38,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,15784,Subscriber,1987.0,1,"('128', '532')"
1071,7/9/2015 12:17:35,7/9/2015 12:35:26,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,21381,Subscriber,1984.0,1,"('128', '532')"
1402,7/13/2015 08:16:01,7/13/2015 08:39:23,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,16646,Subscriber,1982.0,1,"('128', '532')"
939,7/13/2015 16:48:43,7/13/2015 17:04:23,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,22589,Subscriber,1969.0,2,"('128', '532')"
1087,7/14/2015 20:57:38,7/14/2015 21:15:45,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,16171,Subscriber,1987.0,1,"('128', '532')"
1323,7/15/2015 17:41:46,7/15/2015 18:03:49,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,17207,Subscriber,1977.0,1,"('128', '532')"
1394,7/16/2015 18:08:19,7/16/2015 18:31:33,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,19484,Subscriber,1988.0,1,"('128', '532')"
1400,7/16/2015 18:08:25,7/16/2015 18:31:46,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,19276,Customer,,0,"('128', '532')"
1390,7/16/2015 18:08:27,7/16/2015 18:31:37,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,18985,Subscriber,1989.0,1,"('128', '532')"
1036,7/16/2015 18:45:14,7/16/2015 19:02:31,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,22893,Subscriber,1989.0,1,"('128', '532')"
1056,7/20/2015 20:43:39,7/20/2015 21:01:15,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,21996,Subscriber,1989.0,1,"('128', '532')"
1043,7/21/2015 20:57:28,7/21/2015 21:14:51,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,19514,Subscriber,1987.0,1,"('128', '532')"
1032,7/22/2015 19:29:06,7/22/2015 19:46:18,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,21660,Subscriber,1987.0,1,"('128', '532')"
1230,7/22/2015 23:40:41,7/23/2015 00:01:11,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,23430,Customer,,0,"('128', '532')"
1093,7/27/2015 20:28:55,7/27/2015 20:47:09,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,22831,Subscriber,1987.0,1,"('128', '532')"
1472,7/28/2015 20:58:45,7/28/2015 21:23:17,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,17005,Subscriber,1987.0,1,"('128', '532')"
937,7/29/2015 17:23:09,7/29/2015 17:38:46,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,22476,Subscriber,1964.0,1,"('128', '532')"
1301,7/31/2015 19:47:28,7/31/2015 20:09:10,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,15203,Subscriber,1980.0,1,"('128', '532')"
1680,7/15/2015 18:01:41,7/15/2015 18:29:42,146,Hudson St & Reade St,40.71625008,-74.0091059,532,S 5 Pl & S 4 St,40.710451,-73.960876,15584,Subscriber,1991.0,2,"('146', '532')"
2624,7/24/2015 17:22:10,7/24/2015 18:05:55,146,Hudson St & Reade St,40.71625008,-74.0091059,532,S 5 Pl & S 4 St,40.710451,-73.960876,16651,Subscriber,1960.0,1,"('146', '532')"
1245,7/30/2015 20:20:48,7/30/2015 20:41:34,146,Hudson St & Reade St,40.71625008,-74.0091059,532,S 5 Pl & S 4 St,40.710451,-73.960876,17544,Subscriber,1982.0,1,"('146', '532')"
1286,7/7/2015 17:08:02,7/7/2015 17:29:29,150,E 2 St & Avenue C,40.7208736,-73.98085795,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,17430,Subscriber,1991.0,1,"('150', '2002')"
1291,7/7/2015 17:08:02,7/7/2015 17:29:33,150,E 2 St & Avenue C,40.7208736,-73.98085795,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,15268,Subscriber,1991.0,2,"('150', '2002')"
1329,7/11/2015 16:58:33,7/11/2015 17:20:42,150,E 2 St & Avenue C,40.7208736,-73.98085795,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,20527,Subscriber,1985.0,1,"('150', '2002')"
1066,7/28/2015 20:39:43,7/28/2015 20:57:29,150,E 2 St & Avenue C,40.7208736,-73.98085795,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,19667,Subscriber,1990.0,1,"('150', '2002')"
1061,7/28/2015 20:39:46,7/28/2015 20:57:28,150,E 2 St & Avenue C,40.7208736,-73.98085795,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,15061,Subscriber,1990.0,1,"('150', '2002')"
1348,7/3/2015 13:56:39,7/3/2015 14:19:07,150,E 2 St & Avenue C,40.7208736,-73.98085795,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,18118,Customer,,0,"('150', '460')"
989,7/3/2015 15:56:51,7/3/2015 16:13:20,150,E 2 St & Avenue C,40.7208736,-73.98085795,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,15290,Subscriber,1987.0,2,"('150', '460')"
829,7/4/2015 23:01:44,7/4/2015 23:15:33,150,E 2 St & Avenue C,40.7208736,-73.98085795,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,20850,Subscriber,1985.0,1,"('150', '460')"
1102,7/11/2015 11:58:41,7/11/2015 12:17:04,150,E 2 St & Avenue C,40.7208736,-73.98085795,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,21439,Subscriber,1991.0,1,"('150', '460')"
1299,7/18/2015 19:52:30,7/18/2015 20:14:09,150,E 2 St & Avenue C,40.7208736,-73.98085795,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,17437,Customer,,0,"('150', '460')"
1075,7/22/2015 08:20:26,7/22/2015 08:38:21,150,E 2 St & Avenue C,40.7208736,-73.98085795,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,20786,Subscriber,1980.0,1,"('150', '460')"
967,7/26/2015 06:44:00,7/26/2015 07:00:08,150,E 2 St & Avenue C,40.7208736,-73.98085795,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,22465,Subscriber,1993.0,2,"('150', '460')"
831,7/29/2015 05:57:24,7/29/2015 06:11:15,150,E 2 St & Avenue C,40.7208736,-73.98085795,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,21961,Subscriber,1993.0,2,"('150', '460')"
798,7/2/2015 11:39:12,7/2/2015 11:52:31,150,E 2 St & Avenue C,40.7208736,-73.98085795,532,S 5 Pl & S 4 St,40.710451,-73.960876,15933,Subscriber,1979.0,2,"('150', '532')"
905,7/11/2015 11:56:03,7/11/2015 12:11:08,150,E 2 St & Avenue C,40.7208736,-73.98085795,532,S 5 Pl & S 4 St,40.710451,-73.960876,17312,Customer,,0,"('150', '532')"
903,7/11/2015 15:30:43,7/11/2015 15:45:47,150,E 2 St & Avenue C,40.7208736,-73.98085795,532,S 5 Pl & S 4 St,40.710451,-73.960876,22563,Subscriber,1973.0,1,"('150', '532')"
703,7/15/2015 20:11:18,7/15/2015 20:23:01,150,E 2 St & Avenue C,40.7208736,-73.98085795,532,S 5 Pl & S 4 St,40.710451,-73.960876,17454,Subscriber,1988.0,1,"('150', '532')"
1005,7/18/2015 11:31:50,7/18/2015 11:48:35,150,E 2 St & Avenue C,40.7208736,-73.98085795,532,S 5 Pl & S 4 St,40.710451,-73.960876,18788,Subscriber,1985.0,2,"('150', '532')"
1015,7/18/2015 11:31:59,7/18/2015 11:48:54,150,E 2 St & Avenue C,40.7208736,-73.98085795,532,S 5 Pl & S 4 St,40.710451,-73.960876,18962,Subscriber,1985.0,1,"('150', '532')"
896,7/18/2015 15:48:53,7/18/2015 16:03:49,150,E 2 St & Avenue C,40.7208736,-73.98085795,532,S 5 Pl & S 4 St,40.710451,-73.960876,15550,Customer,,0,"('150', '532')"
717,7/18/2015 19:17:11,7/18/2015 19:29:09,150,E 2 St & Avenue C,40.7208736,-73.98085795,532,S 5 Pl & S 4 St,40.710451,-73.960876,18698,Customer,,0,"('150', '532')"
885,7/23/2015 04:20:28,7/23/2015 04:35:13,150,E 2 St & Avenue C,40.7208736,-73.98085795,532,S 5 Pl & S 4 St,40.710451,-73.960876,18899,Customer,,0,"('150', '532')"
2014,7/25/2015 15:33:43,7/25/2015 16:07:18,150,E 2 St & Avenue C,40.7208736,-73.98085795,532,S 5 Pl & S 4 St,40.710451,-73.960876,15430,Customer,,0,"('150', '532')"
1167,7/25/2015 16:55:20,7/25/2015 17:14:48,150,E 2 St & Avenue C,40.7208736,-73.98085795,532,S 5 Pl & S 4 St,40.710451,-73.960876,22983,Subscriber,1985.0,1,"('150', '532')"
1638,7/25/2015 23:50:12,7/26/2015 00:17:31,150,E 2 St & Avenue C,40.7208736,-73.98085795,532,S 5 Pl & S 4 St,40.710451,-73.960876,19841,Customer,,0,"('150', '532')"
799,7/26/2015 00:21:24,7/26/2015 00:34:44,150,E 2 St & Avenue C,40.7208736,-73.98085795,532,S 5 Pl & S 4 St,40.710451,-73.960876,22865,Subscriber,1960.0,1,"('150', '532')"
1435,7/26/2015 13:20:08,7/26/2015 13:44:03,150,E 2 St & Avenue C,40.7208736,-73.98085795,532,S 5 Pl & S 4 St,40.710451,-73.960876,23396,Customer,,0,"('150', '532')"
1427,7/26/2015 13:20:18,7/26/2015 13:44:05,150,E 2 St & Avenue C,40.7208736,-73.98085795,532,S 5 Pl & S 4 St,40.710451,-73.960876,20706,Customer,,0,"('150', '532')"
1411,7/26/2015 13:20:34,7/26/2015 13:44:05,150,E 2 St & Avenue C,40.7208736,-73.98085795,532,S 5 Pl & S 4 St,40.710451,-73.960876,19442,Customer,,0,"('150', '532')"
1401,7/26/2015 14:30:13,7/26/2015 14:53:34,150,E 2 St & Avenue C,40.7208736,-73.98085795,532,S 5 Pl & S 4 St,40.710451,-73.960876,15325,Customer,,0,"('150', '532')"
656,7/26/2015 21:17:35,7/26/2015 21:28:32,150,E 2 St & Avenue C,40.7208736,-73.98085795,532,S 5 Pl & S 4 St,40.710451,-73.960876,22425,Subscriber,1982.0,2,"('150', '532')"
