trip_duration,start_time,stop_time,start_station_id,start_station_name,start_lat,start_lon,end_station_id,end_station_name,end_lat,end_lon,bike_id,user_type,birth_year,gender,od_pair
1634,2/5/2015 9:28,2/5/2015 9:55,146,Hudson St & Reade St,40.71625008,-74.0091059,532,S 5 Pl & S 4 St,40.710451,-73.960876,20583,Subscriber,1996.0,1,"('146', '532')"
2057,2/2/2015 16:39,2/2/2015 17:13,2000,Front St & Washington St,40.70255088,-73.98940236,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,17941,Subscriber,1980.0,2,"('2000', '2002')"
1164,2/4/2015 15:59,2/4/2015 16:19,2000,Front St & Washington St,40.70255088,-73.98940236,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,20369,Subscriber,1980.0,2,"('2000', '2002')"
1380,2/5/2015 11:52,2/5/2015 12:15,2000,Front St & Washington St,40.70255088,-73.98940236,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,18727,Subscriber,1980.0,2,"('2000', '2002')"
1430,2/9/2015 14:48,2/9/2015 15:11,2000,Front St & Washington St,40.70255088,-73.98940236,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,15207,Subscriber,1980.0,2,"('2000', '2002')"
1206,2/10/2015 15:55,2/10/2015 16:15,2000,Front St & Washington St,40.70255088,-73.98940236,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,16370,Subscriber,1980.0,2,"('2000', '2002')"
1234,2/11/2015 16:05,2/11/2015 16:26,2000,Front St & Washington St,40.70255088,-73.98940236,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,17565,Subscriber,1980.0,2,"('2000', '2002')"
1223,2/12/2015 16:01,2/12/2015 16:22,2000,Front St & Washington St,40.70255088,-73.98940236,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,14561,Subscriber,1980.0,2,"('2000', '2002')"
1202,2/13/2015 16:23,2/13/2015 16:43,2000,Front St & Washington St,40.70255088,-73.98940236,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,20907,Subscriber,1980.0,2,"('2000', '2002')"
1388,2/15/2015 14:36,2/15/2015 14:59,2000,Front St & Washington St,40.70255088,-73.98940236,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,14781,Customer,,0,"('2000', '2002')"
