trip_duration,start_time,stop_time,start_station_id,start_station_name,start_lat,start_lon,end_station_id,end_station_name,end_lat,end_lon,bike_id,user_type,birth_year,gender,od_pair
2077,5/6/2015 21:34:43,5/6/2015 22:09:21,127,Barrow St & Hudson St,40.73172428,-74.00674436,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,18743,Subscriber,1974.0,1,"('127', '460')"
1620,5/28/2015 23:01:25,5/28/2015 23:28:25,127,Barrow St & Hudson St,40.73172428,-74.00674436,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,19257,Subscriber,1986.0,1,"('127', '460')"
1006,5/20/2015 20:10:05,5/20/2015 20:26:51,127,Barrow St & Hudson St,40.73172428,-74.00674436,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,19283,Subscriber,1985.0,1,"('127', '481')"
1613,5/8/2015 20:22:13,5/8/2015 20:49:06,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 4 St,40.710451,-73.960876,19105,Customer,,0,"('127', '532')"
1811,5/14/2015 18:17:23,5/14/2015 18:47:35,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 4 St,40.710451,-73.960876,16710,Customer,,0,"('127', '532')"
1804,5/14/2015 18:17:39,5/14/2015 18:47:43,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 4 St,40.710451,-73.960876,17760,Customer,,0,"('127', '532')"
1094,5/22/2015 17:02:11,5/22/2015 17:20:25,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 4 St,40.710451,-73.960876,14857,Subscriber,1989.0,1,"('127', '532')"
1167,5/31/2015 19:05:14,5/31/2015 19:24:42,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 4 St,40.710451,-73.960876,17708,Subscriber,1989.0,1,"('127', '532')"
2007,5/2/2015 13:44:21,5/2/2015 14:17:48,128,MacDougal St & Prince St,40.72710258,-74.00297088,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,18665,Subscriber,1984.0,2,"('128', '2002')"
1977,5/2/2015 13:44:31,5/2/2015 14:17:29,128,MacDougal St & Prince St,40.72710258,-74.00297088,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,20858,Subscriber,1980.0,1,"('128', '2002')"
1556,5/16/2015 11:09:52,5/16/2015 11:35:49,128,MacDougal St & Prince St,40.72710258,-74.00297088,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,16767,Subscriber,1983.0,1,"('128', '2002')"
1534,5/21/2015 19:11:34,5/21/2015 19:37:08,128,MacDougal St & Prince St,40.72710258,-74.00297088,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,19606,Subscriber,1974.0,1,"('128', '2002')"
1570,5/25/2015 15:09:28,5/25/2015 15:35:38,128,MacDougal St & Prince St,40.72710258,-74.00297088,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,16784,Subscriber,1986.0,2,"('128', '2002')"
1562,5/5/2015 21:23:20,5/5/2015 21:49:23,128,MacDougal St & Prince St,40.72710258,-74.00297088,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,19418,Subscriber,1974.0,1,"('128', '460')"
1540,5/18/2015 20:02:29,5/18/2015 20:28:09,128,MacDougal St & Prince St,40.72710258,-74.00297088,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,17218,Subscriber,1974.0,1,"('128', '460')"
1724,5/24/2015 17:15:30,5/24/2015 17:44:14,128,MacDougal St & Prince St,40.72710258,-74.00297088,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,15153,Customer,,0,"('128', '460')"
1690,5/30/2015 18:34:38,5/30/2015 19:02:48,128,MacDougal St & Prince St,40.72710258,-74.00297088,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,16190,Subscriber,1964.0,1,"('128', '460')"
1073,5/1/2015 15:17:17,5/1/2015 15:35:11,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,17164,Subscriber,1964.0,1,"('128', '532')"
1424,5/6/2015 16:58:22,5/6/2015 17:22:07,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,21120,Subscriber,1991.0,2,"('128', '532')"
1022,5/8/2015 19:40:09,5/8/2015 19:57:11,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,20023,Subscriber,1963.0,1,"('128', '532')"
