trip_duration,start_time,stop_time,start_station_id,start_station_name,start_lat,start_lon,end_station_id,end_station_name,end_lat,end_lon,bike_id,user_type,birth_year,gender,od_pair
1888,2019-01-27 12:42:52.3250,2019-01-27 13:14:20.8510,128,MacDougal St & Prince St,40.72710258,-74.00297088,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,35141,Subscriber,1990,1,"('128', '3016')"
1625,2019-01-16 19:24:44.6300,2019-01-16 19:51:50.0330,128,MacDougal St & Prince St,40.72710258,-74.00297088,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,33129,Subscriber,1974,1,"('128', '460')"
1072,2019-01-23 20:18:58.1290,2019-01-23 20:36:50.4530,128,MacDougal St & Prince St,40.72710258,-74.00297088,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,35683,Subscriber,1974,1,"('128', '460')"
1326,2019-01-08 18:27:06.6030,2019-01-08 18:49:12.7170,128,MacDougal St & Prince St,40.72710258,-74.00297088,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,33320,Subscriber,1985,2,"('128', '481')"
1396,2019-01-14 18:40:14.1630,2019-01-14 19:03:31.1620,128,MacDougal St & Prince St,40.72710258,-74.00297088,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,32758,Subscriber,1985,2,"('128', '481')"
1637,2019-01-17 17:35:37.3020,2019-01-17 18:02:54.9280,128,MacDougal St & Prince St,40.72710258,-74.00297088,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,30309,Subscriber,1985,2,"('128', '481')"
1274,2019-01-24 17:53:54.2470,2019-01-24 18:15:08.6540,128,MacDougal St & Prince St,40.72710258,-74.00297088,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,33929,Subscriber,1985,2,"('128', '481')"
1439,2019-01-28 17:35:59.8600,2019-01-28 17:59:59.6010,128,MacDougal St & Prince St,40.72710258,-74.00297088,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,33807,Subscriber,1985,2,"('128', '481')"
1361,2019-01-29 17:34:34.1320,2019-01-29 17:57:16.0830,128,MacDougal St & Prince St,40.72710258,-74.00297088,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,27826,Subscriber,1985,2,"('128', '481')"
996,2019-01-02 07:55:43.2230,2019-01-02 08:12:20.1760,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 5 St,40.710451,-73.960876,26723,Subscriber,1993,1,"('128', '532')"
1028,2019-01-04 09:04:27.0540,2019-01-04 09:21:35.7160,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 5 St,40.710451,-73.960876,20973,Subscriber,1993,1,"('128', '532')"
1098,2019-01-07 08:21:58.6430,2019-01-07 08:40:17.2120,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 5 St,40.710451,-73.960876,27945,Subscriber,1993,1,"('128', '532')"
1110,2019-01-09 08:38:39.1060,2019-01-09 08:57:09.7030,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 5 St,40.710451,-73.960876,20881,Subscriber,1993,1,"('128', '532')"
1044,2019-01-12 21:32:49.5850,2019-01-12 21:50:13.9090,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 5 St,40.710451,-73.960876,34654,Subscriber,1995,1,"('128', '532')"
930,2019-01-14 08:38:03.5810,2019-01-14 08:53:34.0880,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 5 St,40.710451,-73.960876,34654,Subscriber,1976,1,"('128', '532')"
1280,2019-01-28 14:29:42.9130,2019-01-28 14:51:03.3140,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 5 St,40.710451,-73.960876,35658,Subscriber,1985,1,"('128', '532')"
816,2019-01-27 22:37:59.9040,2019-01-27 22:51:36.1640,150,E 2 St & Avenue C,40.7208736,-73.98085795,3077,Stagg St & Union Ave,40.70877084,-73.95095259,35088,Subscriber,1994,1,"('150', '3077')"
1099,2019-01-14 06:34:47.4360,2019-01-14 06:53:06.8140,150,E 2 St & Avenue C,40.7208736,-73.98085795,3452,Bayard St & Leonard St,40.71915571696044,-73.94885390996933,18530,Subscriber,1984,1,"('150', '3452')"
1047,2019-01-15 05:36:13.2980,2019-01-15 05:53:40.6280,150,E 2 St & Avenue C,40.7208736,-73.98085795,3452,Bayard St & Leonard St,40.71915571696044,-73.94885390996933,28037,Subscriber,1984,1,"('150', '3452')"
1156,2019-01-17 06:43:50.8760,2019-01-17 07:03:07.4150,150,E 2 St & Avenue C,40.7208736,-73.98085795,3452,Bayard St & Leonard St,40.71915571696044,-73.94885390996933,32643,Subscriber,1984,1,"('150', '3452')"
