trip_duration,start_time,stop_time,start_station_id,start_station_name,start_lat,start_lon,end_station_id,end_station_name,end_lat,end_lon,bike_id,user_type,birth_year,gender,od_pair
1661,2019-03-30 13:58:08.6340,2019-03-30 14:25:50.1760,127,Barrow St & Hudson St,40.73172428,-74.00674436,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,17012,Subscriber,1994,0,"('127', '3016')"
1790,2019-03-03 12:34:16.5870,2019-03-03 13:04:07.2930,127,Barrow St & Hudson St,40.73172428,-74.00674436,3092,Berry St & N 8 St,40.7190095,-73.95852515,31369,Subscriber,1991,1,"('127', '3092')"
1105,2019-03-02 00:02:58.3880,2019-03-02 00:21:23.7400,128,MacDougal St & Prince St,40.72710258,-74.00297088,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,36209,Subscriber,1981,2,"('128', '2002')"
1158,2019-03-14 18:08:03.4220,2019-03-14 18:27:22.0610,128,MacDougal St & Prince St,40.72710258,-74.00297088,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,28943,Subscriber,1988,1,"('128', '2002')"
1577,2019-03-13 18:26:16.9470,2019-03-13 18:52:34.7780,128,MacDougal St & Prince St,40.72710258,-74.00297088,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,37349,Subscriber,1987,1,"('128', '3016')"
4132,2019-03-29 19:39:28.7670,2019-03-29 20:48:21.2350,128,MacDougal St & Prince St,40.72710258,-74.00297088,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,30057,Subscriber,1990,1,"('128', '3016')"
3889,2019-03-29 19:43:49.6960,2019-03-29 20:48:38.9440,128,MacDougal St & Prince St,40.72710258,-74.00297088,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,30066,Customer,1993,2,"('128', '3016')"
1654,2019-03-19 20:40:30.4890,2019-03-19 21:08:05.1430,128,MacDougal St & Prince St,40.72710258,-74.00297088,3072,Leonard St & Boerum St,40.70583339,-73.94644578,35716,Subscriber,1993,1,"('128', '3072')"
1484,2019-03-15 19:28:24.5330,2019-03-15 19:53:09.4330,128,MacDougal St & Prince St,40.72710258,-74.00297088,3077,Stagg St & Union Ave,40.70877084,-73.95095259,32277,Subscriber,1984,1,"('128', '3077')"
1198,2019-03-28 17:24:01.0310,2019-03-28 17:43:59.8880,128,MacDougal St & Prince St,40.72710258,-74.00297088,3077,Stagg St & Union Ave,40.70877084,-73.95095259,37781,Subscriber,1983,1,"('128', '3077')"
1281,2019-03-05 15:56:41.4060,2019-03-05 16:18:02.4300,128,MacDougal St & Prince St,40.72710258,-74.00297088,3082,Hope St & Union Ave,40.71167351,-73.95141312,34803,Subscriber,1992,1,"('128', '3082')"
1912,2019-03-13 19:07:48.5570,2019-03-13 19:39:40.9110,128,MacDougal St & Prince St,40.72710258,-74.00297088,3082,Hope St & Union Ave,40.71167351,-73.95141312,35221,Subscriber,1984,1,"('128', '3082')"
1602,2019-03-14 19:10:51.5200,2019-03-14 19:37:34.0260,128,MacDougal St & Prince St,40.72710258,-74.00297088,3082,Hope St & Union Ave,40.71167351,-73.95141312,25403,Subscriber,1984,1,"('128', '3082')"
1031,2019-03-18 12:34:59.2990,2019-03-18 12:52:10.5930,128,MacDougal St & Prince St,40.72710258,-74.00297088,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,37094,Subscriber,1995,1,"('128', '3093')"
1616,2019-03-24 15:28:57.9730,2019-03-24 15:55:54.9620,128,MacDougal St & Prince St,40.72710258,-74.00297088,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,28005,Subscriber,1990,1,"('128', '3093')"
2220,2019-03-25 22:07:12.8120,2019-03-25 22:44:13.8090,128,MacDougal St & Prince St,40.72710258,-74.00297088,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,30475,Subscriber,1985,1,"('128', '3093')"
1672,2019-03-30 14:05:20.3650,2019-03-30 14:33:13.1610,128,MacDougal St & Prince St,40.72710258,-74.00297088,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,31054,Subscriber,1983,1,"('128', '3093')"
1410,2019-03-19 18:18:27.3430,2019-03-19 18:41:57.9100,128,MacDougal St & Prince St,40.72710258,-74.00297088,3100,Nassau Ave & Newell St,40.724812564400175,-73.94752621650696,25434,Subscriber,1988,1,"('128', '3100')"
1236,2019-03-08 20:49:58.4620,2019-03-08 21:10:34.9440,128,MacDougal St & Prince St,40.72710258,-74.00297088,389,Broadway & Berry St,40.71044554,-73.96525063,35699,Subscriber,1990,1,"('128', '389')"
1463,2019-03-13 13:50:28.3400,2019-03-13 14:14:51.4530,128,MacDougal St & Prince St,40.72710258,-74.00297088,389,Broadway & Berry St,40.71044554,-73.96525063,34966,Subscriber,1982,1,"('128', '389')"
1073,2019-03-25 17:22:38.5690,2019-03-25 17:40:31.8940,128,MacDougal St & Prince St,40.72710258,-74.00297088,389,Broadway & Berry St,40.71044554,-73.96525063,27466,Subscriber,1982,1,"('128', '389')"
1050,2019-03-27 20:57:58.9260,2019-03-27 21:15:29.0170,128,MacDougal St & Prince St,40.72710258,-74.00297088,389,Broadway & Berry St,40.71044554,-73.96525063,35798,Subscriber,1988,1,"('128', '389')"
1374,2019-03-07 17:35:09.9570,2019-03-07 17:58:04.8670,128,MacDougal St & Prince St,40.72710258,-74.00297088,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,31073,Subscriber,1972,1,"('128', '481')"
1467,2019-03-08 17:41:06.3380,2019-03-08 18:05:34.0770,128,MacDougal St & Prince St,40.72710258,-74.00297088,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,32482,Subscriber,1985,2,"('128', '481')"
1423,2019-03-14 17:44:11.6760,2019-03-14 18:07:55.0340,128,MacDougal St & Prince St,40.72710258,-74.00297088,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,18353,Subscriber,1985,2,"('128', '481')"
1343,2019-03-19 17:47:55.3370,2019-03-19 18:10:18.8970,128,MacDougal St & Prince St,40.72710258,-74.00297088,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,30029,Subscriber,1985,2,"('128', '481')"
1373,2019-03-22 17:46:57.7450,2019-03-22 18:09:51.3250,128,MacDougal St & Prince St,40.72710258,-74.00297088,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,34401,Subscriber,1985,2,"('128', '481')"
1364,2019-03-26 17:44:36.0080,2019-03-26 18:07:20.3460,128,MacDougal St & Prince St,40.72710258,-74.00297088,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,34142,Subscriber,1985,2,"('128', '481')"
1356,2019-03-28 17:46:06.6760,2019-03-28 18:08:43.2800,128,MacDougal St & Prince St,40.72710258,-74.00297088,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,35380,Subscriber,1985,2,"('128', '481')"
1639,2019-03-28 19:55:15.8900,2019-03-28 20:22:35.3610,128,MacDougal St & Prince St,40.72710258,-74.00297088,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,34396,Subscriber,1993,2,"('128', '481')"
1129,2019-03-04 17:40:19.4870,2019-03-04 17:59:08.6590,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 5 St,40.710451,-73.960876,35785,Subscriber,1985,2,"('128', '532')"
