trip_duration,start_time,stop_time,start_station_id,start_station_name,start_lat,start_lon,end_station_id,end_station_name,end_lat,end_lon,bike_id,user_type,birth_year,gender,od_pair
1767,2/9/2016 15:33:04,2/9/2016 16:02:32,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 4 St,40.710451,-73.960876,22952,Subscriber,1983.0,2,"('127', '532')"
2024,2/2/2016 20:48:22,2/2/2016 21:22:07,128,MacDougal St & Prince St,40.72710258,-74.00297088,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,16314,Subscriber,1974.0,1,"('128', '460')"
1736,2/29/2016 21:30:46,2/29/2016 21:59:42,128,MacDougal St & Prince St,40.72710258,-74.00297088,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,22514,Subscriber,1974.0,1,"('128', '460')"
1143,2/4/2016 00:33:17,2/4/2016 00:52:20,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,23040,Subscriber,1989.0,1,"('128', '532')"
1341,2/22/2016 17:22:50,2/22/2016 17:45:11,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,24218,Subscriber,1991.0,2,"('128', '532')"
1429,2/22/2016 23:46:29,2/23/2016 00:10:19,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,19352,Subscriber,1989.0,1,"('128', '532')"
1023,2/24/2016 00:54:16,2/24/2016 01:11:20,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,23211,Subscriber,1989.0,1,"('128', '532')"
1580,2/28/2016 09:56:23,2/28/2016 10:22:44,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 4 St,40.710451,-73.960876,16824,Customer,,0,"('128', '532')"
910,2/20/2016 16:58:24,2/20/2016 17:13:35,150,E 2 St & Avenue C,40.7208736,-73.98085795,532,S 5 Pl & S 4 St,40.710451,-73.960876,23235,Customer,,0,"('150', '532')"
1238,2/28/2016 14:25:53,2/28/2016 14:46:31,150,E 2 St & Avenue C,40.7208736,-73.98085795,532,S 5 Pl & S 4 St,40.710451,-73.960876,24276,Customer,,0,"('150', '532')"
1471,2/19/2016 21:20:12,2/19/2016 21:44:43,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,19078,Customer,,0,"('151', '2002')"
