trip_duration,start_time,stop_time,start_station_id,start_station_name,start_lat,start_lon,end_station_id,end_station_name,end_lat,end_lon,bike_id,user_type,birth_year,gender,od_pair
2540,2020-05-16 19:25:09.7710,2020-05-16 20:07:30.4210,127,Barrow St & Hudson St,40.73172428,-74.00674436,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,39234,Customer,1969,0,"('127', '3016')"
2530,2020-05-16 19:25:21.4160,2020-05-16 20:07:32.0870,127,Barrow St & Hudson St,40.73172428,-74.00674436,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,39038,Customer,1988,2,"('127', '3016')"
1655,2020-05-29 19:14:59.0490,2020-05-29 19:42:34.5330,127,Barrow St & Hudson St,40.73172428,-74.00674436,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,38057,Customer,1969,0,"('127', '3016')"
1193,2020-05-01 11:17:08.5320,2020-05-01 11:37:02.2870,127,Barrow St & Hudson St,40.73172428,-74.00674436,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,37896,Subscriber,1979,1,"('127', '460')"
1554,2020-05-28 16:01:59.2840,2020-05-28 16:27:53.9190,127,Barrow St & Hudson St,40.73172428,-74.00674436,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,18059,Subscriber,1990,1,"('127', '460')"
1271,2020-05-31 12:24:26.3390,2020-05-31 12:45:37.6400,127,Barrow St & Hudson St,40.73172428,-74.00674436,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,40287,Subscriber,1993,1,"('127', '460')"
2651,2020-05-31 12:39:43.9460,2020-05-31 13:23:55.3050,127,Barrow St & Hudson St,40.73172428,-74.00674436,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,37081,Customer,1993,2,"('127', '460')"
1749,2020-05-02 11:27:30.1700,2020-05-02 11:56:39.3520,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 5 St,40.710451,-73.960876,33890,Subscriber,1991,2,"('127', '532')"
1733,2020-05-02 11:27:42.7020,2020-05-02 11:56:36.2210,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 5 St,40.710451,-73.960876,33641,Subscriber,1991,1,"('127', '532')"
1802,2020-05-02 13:04:10.1350,2020-05-02 13:34:13.0870,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 5 St,40.710451,-73.960876,15997,Subscriber,1989,1,"('127', '532')"
1629,2020-05-02 13:05:26.1670,2020-05-02 13:32:35.3450,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 5 St,40.710451,-73.960876,40672,Customer,1969,0,"('127', '532')"
1551,2020-05-10 12:53:26.4670,2020-05-10 13:19:18.0430,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 5 St,40.710451,-73.960876,35221,Subscriber,1993,1,"('127', '532')"
1516,2020-05-10 12:54:13.1690,2020-05-10 13:19:29.8300,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 5 St,40.710451,-73.960876,28939,Subscriber,1994,1,"('127', '532')"
1540,2020-05-10 12:54:47.0940,2020-05-10 13:20:28.0070,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 5 St,40.710451,-73.960876,39689,Subscriber,1995,2,"('127', '532')"
1553,2020-05-12 16:37:58.5930,2020-05-12 17:03:51.9170,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 5 St,40.710451,-73.960876,33116,Customer,1998,2,"('127', '532')"
2493,2020-05-14 17:07:48.0500,2020-05-14 17:49:21.9170,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 5 St,40.710451,-73.960876,14912,Subscriber,1969,0,"('127', '532')"
