trip_duration,start_time,stop_time,start_station_id,start_station_name,start_lat,start_lon,end_station_id,end_station_name,end_lat,end_lon,bike_id,user_type,birth_year,gender,od_pair
1646,2018-01-03 09:00:53.8860,2018-01-03 09:28:20.7720,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,410,Suffolk St & Stanton St,40.72066442,-73.98517977,32525,Subscriber,1991,2,"('120', '410')"
1751,2018-01-10 08:52:02.8030,2018-01-10 09:21:14.1920,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,410,Suffolk St & Stanton St,40.72066442,-73.98517977,29769,Subscriber,1991,2,"('120', '410')"
1672,2018-01-11 08:59:16.3030,2018-01-11 09:27:08.6620,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,410,Suffolk St & Stanton St,40.72066442,-73.98517977,17539,Subscriber,1991,2,"('120', '410')"
1591,2018-01-12 09:07:02.2940,2018-01-12 09:33:33.5490,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,410,Suffolk St & Stanton St,40.72066442,-73.98517977,32141,Subscriber,1991,2,"('120', '410')"
1689,2018-01-24 08:58:52.7010,2018-01-24 09:27:02.6240,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,410,Suffolk St & Stanton St,40.72066442,-73.98517977,31672,Subscriber,1991,2,"('120', '410')"
1994,2018-01-21 17:21:21.0960,2018-01-21 17:54:35.9910,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 5 St,40.710451,-73.960876,30358,Subscriber,1969,2,"('127', '532')"
1334,2018-01-28 16:21:06.4510,2018-01-28 16:43:21.2330,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 5 St,40.710451,-73.960876,20956,Subscriber,1995,2,"('127', '532')"
1551,2018-01-31 20:03:42.1200,2018-01-31 20:29:33.6720,128,MacDougal St & Prince St,40.72710258,-74.00297088,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,26773,Subscriber,1972,1,"('128', '3016')"
1929,2018-01-02 18:13:59.5620,2018-01-02 18:46:09.5020,128,MacDougal St & Prince St,40.72710258,-74.00297088,3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,33269,Subscriber,1975,1,"('128', '3057')"
1779,2018-01-03 18:54:23.1310,2018-01-03 19:24:02.3510,128,MacDougal St & Prince St,40.72710258,-74.00297088,3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,32635,Subscriber,1975,1,"('128', '3057')"
1843,2018-01-08 19:08:12.5430,2018-01-08 19:38:55.6880,128,MacDougal St & Prince St,40.72710258,-74.00297088,3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,32390,Subscriber,1975,1,"('128', '3057')"
1931,2018-01-09 18:43:35.3350,2018-01-09 19:15:46.4460,128,MacDougal St & Prince St,40.72710258,-74.00297088,3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,30151,Subscriber,1975,1,"('128', '3057')"
1880,2018-01-10 19:22:13.4280,2018-01-10 19:53:33.8930,128,MacDougal St & Prince St,40.72710258,-74.00297088,3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,30807,Subscriber,1975,1,"('128', '3057')"
2096,2018-01-15 17:53:22.0120,2018-01-15 18:28:18.2540,128,MacDougal St & Prince St,40.72710258,-74.00297088,3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,31195,Subscriber,1975,1,"('128', '3057')"
