trip_duration,start_time,stop_time,start_station_id,start_station_name,start_lat,start_lon,end_station_id,end_station_name,end_lat,end_lon,bike_id,user_type,birth_year,gender,od_pair
1520,2019-10-25 15:49:38.1030,2019-10-25 16:14:58.9110,127,Barrow St & Hudson St,40.73172428,-74.00674436,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,27680,Subscriber,1985,1,"('127', '2002')"
1794,2019-10-11 19:32:44.4680,2019-10-11 20:02:38.4790,127,Barrow St & Hudson St,40.73172428,-74.00674436,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,38589,Subscriber,1992,2,"('127', '3016')"
1661,2019-10-17 19:54:47.6240,2019-10-17 20:22:28.9860,127,Barrow St & Hudson St,40.73172428,-74.00674436,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,32370,Subscriber,1992,2,"('127', '3016')"
1788,2019-10-26 19:12:04.5380,2019-10-26 19:41:52.8380,127,Barrow St & Hudson St,40.73172428,-74.00674436,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,33872,Subscriber,1992,2,"('127', '3016')"
2081,2019-10-10 21:00:25.9860,2019-10-10 21:35:07.1340,127,Barrow St & Hudson St,40.73172428,-74.00674436,3080,S 4 St & Rodney St,40.70934,-73.95608,38295,Subscriber,1993,2,"('127', '3080')"
1444,2019-10-18 10:34:28.9990,2019-10-18 10:58:33.1260,127,Barrow St & Hudson St,40.73172428,-74.00674436,389,Broadway & Berry St,40.71044554,-73.96525063,32688,Subscriber,1977,1,"('127', '389')"
1746,2019-10-25 18:13:06.9940,2019-10-25 18:42:13.2800,127,Barrow St & Hudson St,40.73172428,-74.00674436,389,Broadway & Berry St,40.71044554,-73.96525063,41836,Subscriber,1981,1,"('127', '389')"
2098,2019-10-29 21:16:58.7180,2019-10-29 21:51:56.9140,127,Barrow St & Hudson St,40.73172428,-74.00674436,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,40949,Subscriber,1974,1,"('127', '460')"
1588,2019-10-04 23:29:51.0870,2019-10-04 23:56:19.9230,127,Barrow St & Hudson St,40.73172428,-74.00674436,532,S 5 Pl & S 5 St,40.710451,-73.960876,25844,Subscriber,1993,2,"('127', '532')"
1333,2019-10-06 07:50:04.3300,2019-10-06 08:12:18.0170,128,MacDougal St & Prince St,40.72710258,-74.00297088,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,40736,Subscriber,1990,1,"('128', '2002')"
1472,2019-10-01 20:42:19.3380,2019-10-01 21:06:51.5490,128,MacDougal St & Prince St,40.72710258,-74.00297088,3072,Leonard St & Boerum St,40.70583339,-73.94644578,39583,Subscriber,1993,1,"('128', '3072')"
1877,2019-10-01 18:24:14.8010,2019-10-01 18:55:32.7210,128,MacDougal St & Prince St,40.72710258,-74.00297088,3080,S 4 St & Rodney St,40.70934,-73.95608,40196,Customer,1981,1,"('128', '3080')"
1224,2019-10-04 17:33:55.4050,2019-10-04 17:54:19.6710,128,MacDougal St & Prince St,40.72710258,-74.00297088,3080,S 4 St & Rodney St,40.70934,-73.95608,40459,Subscriber,1995,2,"('128', '3080')"
1594,2019-10-29 23:37:31.7580,2019-10-30 00:04:05.9210,128,MacDougal St & Prince St,40.72710258,-74.00297088,3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,38346,Subscriber,1984,1,"('128', '3087')"
1315,2019-10-01 17:03:04.4130,2019-10-01 17:24:59.4890,128,MacDougal St & Prince St,40.72710258,-74.00297088,3088,Union Ave & Jackson St,40.7160751,-73.952029,27856,Subscriber,1991,1,"('128', '3088')"
1511,2019-10-04 20:28:56.2950,2019-10-04 20:54:07.9790,128,MacDougal St & Prince St,40.72710258,-74.00297088,3088,Union Ave & Jackson St,40.7160751,-73.952029,38673,Subscriber,1981,1,"('128', '3088')"
1696,2019-10-11 15:05:11.5090,2019-10-11 15:33:27.9540,128,MacDougal St & Prince St,40.72710258,-74.00297088,3088,Union Ave & Jackson St,40.7160751,-73.952029,31509,Subscriber,1994,1,"('128', '3088')"
1656,2019-10-15 17:27:22.0190,2019-10-15 17:54:58.6740,128,MacDougal St & Prince St,40.72710258,-74.00297088,3088,Union Ave & Jackson St,40.7160751,-73.952029,27248,Subscriber,1991,1,"('128', '3088')"
1921,2019-10-21 19:25:58.3910,2019-10-21 19:57:59.4130,128,MacDougal St & Prince St,40.72710258,-74.00297088,3088,Union Ave & Jackson St,40.7160751,-73.952029,28341,Subscriber,1991,1,"('128', '3088')"
1637,2019-10-22 18:07:09.3500,2019-10-22 18:34:26.8570,128,MacDougal St & Prince St,40.72710258,-74.00297088,3088,Union Ave & Jackson St,40.7160751,-73.952029,25042,Subscriber,1991,1,"('128', '3088')"
1266,2019-10-23 18:05:19.8740,2019-10-23 18:26:26.4020,128,MacDougal St & Prince St,40.72710258,-74.00297088,3088,Union Ave & Jackson St,40.7160751,-73.952029,25323,Subscriber,1991,1,"('128', '3088')"
1496,2019-10-28 17:46:51.1780,2019-10-28 18:11:47.3900,128,MacDougal St & Prince St,40.72710258,-74.00297088,3088,Union Ave & Jackson St,40.7160751,-73.952029,28993,Subscriber,1991,1,"('128', '3088')"
2657,2019-10-04 18:28:35.1050,2019-10-04 19:12:52.2910,128,MacDougal St & Prince St,40.72710258,-74.00297088,3108,Nassau Ave & Russell St,40.72557,-73.94434,30920,Subscriber,1990,2,"('128', '3108')"
2948,2019-10-08 19:19:42.2380,2019-10-08 20:08:50.7140,128,MacDougal St & Prince St,40.72710258,-74.00297088,3108,Nassau Ave & Russell St,40.72557,-73.94434,30522,Customer,1994,2,"('128', '3108')"
2100,2019-10-04 18:13:29.6530,2019-10-04 18:48:30.4590,128,MacDougal St & Prince St,40.72710258,-74.00297088,3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,33409,Subscriber,1976,1,"('128', '3113')"
1614,2019-10-10 14:49:03.5600,2019-10-10 15:15:57.6170,128,MacDougal St & Prince St,40.72710258,-74.00297088,3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,41508,Customer,1993,1,"('128', '3113')"
1478,2019-10-06 18:03:05.9740,2019-10-06 18:27:44.1360,128,MacDougal St & Prince St,40.72710258,-74.00297088,389,Broadway & Berry St,40.71044554,-73.96525063,38967,Subscriber,1962,1,"('128', '389')"
1457,2019-10-07 18:14:58.9320,2019-10-07 18:39:16.6830,128,MacDougal St & Prince St,40.72710258,-74.00297088,389,Broadway & Berry St,40.71044554,-73.96525063,18135,Subscriber,1977,2,"('128', '389')"
1370,2019-10-08 19:09:29.0530,2019-10-08 19:32:19.4460,128,MacDougal St & Prince St,40.72710258,-74.00297088,389,Broadway & Berry St,40.71044554,-73.96525063,39240,Subscriber,1987,1,"('128', '389')"
1268,2019-10-09 18:32:33.6470,2019-10-09 18:53:42.6050,128,MacDougal St & Prince St,40.72710258,-74.00297088,389,Broadway & Berry St,40.71044554,-73.96525063,41043,Subscriber,1987,1,"('128', '389')"
1217,2019-10-11 18:28:38.4490,2019-10-11 18:48:55.8980,128,MacDougal St & Prince St,40.72710258,-74.00297088,389,Broadway & Berry St,40.71044554,-73.96525063,25815,Subscriber,1987,1,"('128', '389')"
1264,2019-10-17 18:57:34.2260,2019-10-17 19:18:39.2010,128,MacDougal St & Prince St,40.72710258,-74.00297088,389,Broadway & Berry St,40.71044554,-73.96525063,39615,Subscriber,1987,1,"('128', '389')"
1146,2019-10-18 18:03:39.1020,2019-10-18 18:22:45.9740,128,MacDougal St & Prince St,40.72710258,-74.00297088,389,Broadway & Berry St,40.71044554,-73.96525063,38125,Subscriber,1987,1,"('128', '389')"
1152,2019-10-21 18:44:43.8900,2019-10-21 19:03:55.9760,128,MacDougal St & Prince St,40.72710258,-74.00297088,389,Broadway & Berry St,40.71044554,-73.96525063,39459,Subscriber,1987,1,"('128', '389')"
1259,2019-10-22 18:25:32.8970,2019-10-22 18:46:32.7710,128,MacDougal St & Prince St,40.72710258,-74.00297088,389,Broadway & Berry St,40.71044554,-73.96525063,15566,Subscriber,1987,1,"('128', '389')"
1222,2019-10-23 18:27:10.8760,2019-10-23 18:47:33.7020,128,MacDougal St & Prince St,40.72710258,-74.00297088,389,Broadway & Berry St,40.71044554,-73.96525063,39187,Subscriber,1987,1,"('128', '389')"
1326,2019-10-24 19:00:05.6440,2019-10-24 19:22:12.2030,128,MacDougal St & Prince St,40.72710258,-74.00297088,389,Broadway & Berry St,40.71044554,-73.96525063,40662,Subscriber,1987,1,"('128', '389')"
